Title,Authors,Institutes,Submission Date
A Sublinear Adversarial Training Algorithm,"['Yeqi Gao', 'Lianke Qin', 'Zhao Song', 'Yitan Wang']","['Tsinghua University(thu.edu.cn)', 'Computer Science,UC Santa Barbara(ucsb.edu)', 'Simons Institute for the Theory of Computing,University of California, Berkeley(berkeley.edu)', 'Yale University(yale.edu)']",August 2022
Proper Laplacian Representation Learning,"['Diego Gomez', 'Michael Bowling', 'Marlos C. Machado']","['Computing Science,University of Alberta(ualberta.ca)', 'Department of Computing Science, University of Alberta(cs.ualberta.ca)', 'Department of Computing Science,University of Alberta(ualberta.ca)']","16 October, 2023"
LQ-LoRA: Low-rank plus Quantized Matrix Decomposition for Efficient Language Model Finetuning,"['Han Guo', 'Philip Greengard', 'Eric Xing', 'Yoon Kim']","['Not Found', 'Not Found', 'Mohamed bin Zayed Univeristy of AI(mbzuai.ac.ae)', 'Massachusetts Institute of Technology(mit.edu)']","20 November, 2023"
Deep Temporal Graph Clustering,"['Meng Liu', 'Yue Liu', 'KE LIANG', 'Wenxuan Tu', 'Siwei Wang', 'sihang zhou', 'Xinwang Liu']","['National University of Singapore(nus.edu.sg)', 'National University of Singapore(u.nus.edu)', 'College of Computer Science and Technology,National University of Defense Technology(nudt.edu.cn)', 'Not Found', 'Academy of Military Science,Intelligent Game and Decision Lab(nudt.edu.cn)', 'National University of Defense Technology(nudt.edu.cn)', 'National University of Defense Technology(nudt.edu.cn)']","29 October, 2024"
CoVLM: Composing Visual Entities and Relationships in Large Language Models Via Communicative Decoding,"['Junyan Li', 'Delin Chen', 'Yining Hong', 'Zhenfang Chen', 'Peihao Chen', 'Yikang Shen', 'Chuang Gan']","['University of Massachusetts at Amherst(umass.edu)', 'Computer Science,University of Massachusetts at Amherst(umass.edu)', 'University of California, Los Angeles(cs.ucla.edu)', 'MIT-IBM Watson AI lab(ibm.com)', 'Robotics X Lab,Tencent(tencent.com)', 'xAI(x.ai)', 'University of Massachusetts at Amherst(umass.edu)']",November 2023
Treatment Effects Estimation By Uniform Transformer,"['Ruoqi Yu', 'Shulei Wang']","['University of Illinois Urbana-Champaign(illinois.edu)', 'University of Illinois Urbana-Champaign(illinois.edu)']","9 August, 2020"
Demystifying Linear MDPs and Novel Dynamics Aggregation Framework,"['Joongkyu Lee', 'Min-hwan Oh']","['Seoul National University(snu.ac.kr)', 'Seoul National University(snu.ac.kr)']",October 2024
Towards Aligned Layout Generation via Diffusion Model with Aesthetic Constraints,"['Jian Chen', 'Ruiyi Zhang', 'Yufan Zhou', 'Changyou Chen']","['Advanced Technology Group,Dolby Laboratories(dolby.com)', 'Not Found', 'Not Found', 'Not Found']","7 February, 2024"
DREAM: Dual Structured Exploration with Mixup for Open-set Graph Domain Adaption,"['Nan Yin', 'Mengzhu Wang', 'Zhenghan Chen', 'Li Shen', 'Huan Xiong', 'Bin Gu', 'Xiao Luo']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Communication-Efficient Federated Non-Linear Bandit Optimization,"['Chuanhao Li', 'Chong Liu', 'Yu-Xiang Wang']","['Not Found', 'State University of New York at Albany(albany.edu)', 'University of California, San Diego(ucsd.edu)']",November 2023
PandaLM: An Automatic Evaluation Benchmark for LLM Instruction Tuning Optimization,"['Yidong Wang', 'Zhuohao Yu', 'Wenjin Yao', 'Zhengran Zeng', 'Linyi Yang', 'Cunxiang Wang', 'Hao Chen', 'Chaoya Jiang', 'Rui Xie', 'Jindong Wang', 'Xing Xie', 'Wei Ye', 'Shikun Zhang', 'Yue Zhang']","['Peking University(pku.edu.cn)', 'Peking University(pku.edu.cn)', 'Peking University(pku.edu.cn)', 'Peking University(pku.edu.cn)', 'Southern University of Science and Technology(sustech.edu.cn)', 'Tsinghua University(tsinghua.edu.cn)', 'ECE,CMU, Carnegie Mellon University(andrew.cmu.edu)', 'Shandong University(sdu.edu.cn)', 'Peking University(pku.edu.cn)', 'Department of Data Science,William & Mary(wm.edu)', 'Microsoft Research Asia(microsoft.com)', 'National Engineering Research Center for Software Engineering,Peking University(pku.edu.cn)', 'National Engineering Research Center for Software Engineering,Peking University(pku.edu.cn)', 'Westlake University(westlake.edu.cn)']","8 June, 2023"
Steve-Eye: Equipping LLM-based Embodied Agents with Visual Perception in Open Worlds,"['Sipeng Zheng', 'jiazheng liu', 'Yicheng Feng', 'Zongqing Lu']","['Multimodal Interaction Research Center,Beijing Academy of Artificial Intelligence(baai.ac.cn)', 'Peking University(pku.edu.cn)', 'School of Computer Science,Peking University(pku.edu.cn)', 'Not Found']","19 October, 2023"
Tackling the Data Heterogeneity in Asynchronous Federated Learning with Cached Update Calibration,"['Yujia Wang', 'Yuanpu Cao', 'Jingcheng Wu', 'Ruoyu Chen', 'Jinghui Chen']","['Pennsylvania State University(psu.edu)', 'Pennsylvania State University(psu.edu)', 'Carnegie Mellon University(cmu.edu)', 'CMU, Carnegie Mellon University(andrew.cmu.edu)', 'Pennsylvania State University(psu.edu)']",Not Found
Waxing-and-Waning: a Generic Similarity-based Framework for Efficient Self-Supervised Learning,"['Sheng Li', 'Chao Wu', 'Ao Li', 'Yanzhi Wang', 'Xulong Tang', 'Geng Yuan']","['University of Pittsburgh(pitt.edu)', 'Northeastern University(neu.edu)', 'Electrical and Computer Engineering,University of Arizona(arizona.edu)', 'ECE,Northeastern University(northeastern.edu)', 'CS,University of Pittsburgh(pitt.edu)', 'School of computing,University of Georgia(uga.edu)']",Not Found
WizardLM: Empowering Large Pre-Trained Language Models to Follow Complex Instructions,"['Can Xu', 'Qingfeng Sun', 'Kai Zheng', 'Xiubo Geng', 'Pu Zhao', 'Jiazhan Feng', 'Chongyang Tao', 'Qingwei Lin', 'Daxin Jiang']","['Microsoft(microsoft.com)', 'Microsoft(microsoft.com)', 'Microsoft(microsoft.com)', 'Microsoft(microsoft.com)', 'AI,Microsoft(microsoft.com)', 'Department of Statistics,University of Oxford(stats.ox.ac.uk)', 'Beihang University(buaa.edu.cn)', 'Microsoft,Microsoft Research(microsoft.com)', 'StepFun(stepfun.com)']","24 April, 2023"
LLMs Meet VLMs: Boost Open Vocabulary Object Detection with Fine-grained Descriptors,"['Sheng Jin', 'Xueying Jiang', 'Jiaxing Huang', 'Lewei Lu', 'Shijian Lu']","['ByteDance Inc.(bytedance.com)', 'Not Found', 'Nanyang Technological University(ntu.edu.sg)', 'SenseTime(sensetime.com)', 'Nanyang Technological University(ntu.edu.sg)']",February 2024
CLIP-MUSED: CLIP-Guided Multi-Subject Visual Neural Information Semantic Decoding,"['Qiongyi Zhou', 'Changde Du', 'Shengpei Wang', 'Huiguang He']","['Institute of Automation, Chinese Academy of Sciences(ia.ac.cn)', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences(ia.ac.cn)', 'Institute of Automation Chinese Academy of Sciences(ia.ac.cn)']",February 2024
Consistency Models as a Rich and Efficient Policy Class for Reinforcement Learning,"['Zihan Ding', 'Chi Jin']","['Princeton University(princeton.edu)', 'Electrical and Computer Engineering,Princeton University(princeton.edu)']","29 September, 2023"
Contrastive Preference Learning: Learning from Human Feedback without Reinforcement Learning,"['Joey Hejna', 'Rafael Rafailov', 'Harshit Sikchi', 'Chelsea Finn', 'Scott Niekum', 'W. Bradley Knox', 'Dorsa Sadigh']","['Computer Science,Stanford University(stanford.edu)', 'Computer Science,Stanford University(stanford.edu)', 'University of Texas, Austin(utexas.edu)', 'Physical Intelligence(physicalintelligence.company)', 'College of Information and Computer Sciences,University of Massachusetts at Amherst(umass.edu)', 'Computer Science,University of Texas at Austin(utexas.edu)', 'Google(google.com)']",Not Found
Neural Network-Based Score Estimation in Diffusion Models: Optimization and Generalization,"['Yinbin Han', 'Meisam Razaviyayn', 'Renyuan Xu']","['Stanford University(stanford.edu)', 'University of Southern California(usc.edu)', 'Management Science and Engineering,Stanford University(stanford.edu)']","28 January, 2024"
Time-Varying Propensity Score to Bridge the Gap between the Past and Present,"['Rasool Fakoor', 'Jonas Mueller', 'Zachary Chase Lipton', 'Pratik Chaudhari', 'Alex Smola']","['Amazon Web Services(amazon.com)', 'Cleanlab(cleanlab.ai)', 'Carnegie Mellon University(cmu.edu)', 'Computing and Mathematical Sciences,School of Engineering and Applied Science, University of Pennsylvania(seas.upenn.edu)', 'Boson AI(boson.ai)']","4 October, 2022"
Debiasing Attention Mechanism in Transformer without Demographics,"['Shenyu Lu', 'Yipei Wang', 'Xiaoqian Wang']","['Purdue University(purdue.edu)', 'ECE,Purdue University(purdue.edu)', 'Not Found']",Not Found
RA-DIT: Retrieval-Augmented Dual Instruction Tuning,"['Xi Victoria Lin', 'Xilun Chen', 'Mingda Chen', 'Weijia Shi', 'Maria Lomeli', 'Richard James', 'Pedro Rodriguez', 'Jacob Kahn', 'Gergely Szilvasy', 'Mike Lewis', 'Luke Zettlemoyer', 'Wen-tau Yih']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Facebook AI Research(fb.com)', 'University of Washington(cs.washington.edu)', 'FAIR,Meta Platforms, Inc.(meta.com)']","2 October, 2023"
Like Oil and Water: Group Robustness Methods and Poisoning Defenses May Be at Odds,"['Michael-Andrei Panaitescu-Liess', 'Yigitcan Kaya', 'Sicheng Zhu', 'Furong Huang', 'Tudor Dumitras']","['University of Maryland, College Park(umd.edu)', 'Computer Science,University of California, Santa Barbara(ucsb.edu)', 'University of Maryland, College Park(umd.edu)', 'Computer Science,University of Maryland(umd.edu)', 'University of Maryland, College Park(umd.edu)']",April 2025
Visual Data-Type Understanding does not emerge from scaling Vision-Language Models,"['Vishaal Udandarao', 'Max F Burg', 'Samuel Albanie', 'Matthias Bethge']","['Machine Learning,Eberhard-Karls-Universität Tübingen(uni-tuebingen.de)', 'Not Found', 'Google(google.com)', 'Tübingen AI Center,University of Tuebingen(uni-tuebingen.de)']","12 October, 2023"
CoT3DRef: Chain-of-Thoughts Data-Efficient 3D Visual Grounding,"['Eslam Mohamed BAKR', 'Mohamed Ayman Mohamed', 'Mahmoud Ahmed', 'Habib Slim', 'Mohamed Elhoseiny']","['CEMSE,King Abdullah University of Science and Technology(kaust.edu.sa)', 'Computing Science,University of Alberta(cs.ualberta.ca)', 'Not Found', 'VCC,King Abdullah University of Science and Technology(kaust.edu.sa)', 'Computer Science,KAUST(kaust.edu.sa)']","9 October, 2023"
An Efficient Tester-Learner for Halfspaces,"['Aravind Gollakota', 'Adam Klivans', 'Konstantinos Stavropoulos', 'Arsen Vasilyan']","['Apple(apple.com)', 'University of Texas, Austin(cs.utexas.edu)', 'Not Found', 'Not Found']","28 February, 2023"
Reclaiming the Source of Programmatic Policies: Programmatic versus Latent Spaces,"['Tales Henrique Carvalho', 'Kenneth Tjhia', 'Levi Lelis']","['Department of Computing Science, University of Alberta(cs.ualberta.ca)', 'University of Alberta(ualberta.ca)', 'Computing Science,University of Alberta(ualberta.ca)']",October 2024
Remote Sensing Vision-Language Foundation Models without Annotations via Ground Remote Alignment,"['Utkarsh Mall', 'Cheng Perng Phoo', 'Meilin Kelsey Liu', 'Carl Vondrick', 'Bharath Hariharan', 'Kavita Bala']","['Computer Vision,Mohamed bin Zayed University of Artificial Intelligence(mbzuai.ac.ae)', 'Waymo(waymo.com)', 'Not Found', 'Computer Science,Columbia University(columbia.edu)', 'Cornell University(cornell.edu)', 'Computer Science,Cornell University(cornell.edu)']",December 2023
The Lipschitz-Variance-Margin Tradeoff for Enhanced Randomized Smoothing,"['Blaise Delattre', 'Alexandre Araujo', 'Quentin Barthélemy', 'Alexandre Allauzen']","['Tokyo Institute of Technology, Tokyo Institute of Technology(titech.ac.jp)', 'New York University(nyu.edu)', 'Foxstream(foxstream.fr)', 'Ecole Supérieure de Physique et de Chimie Industrielles(espci.fr)']","28 September, 2023"
On the Fairness ROAD: Robust Optimization for Adversarial Debiasing,"['Vincent Grari', 'Thibault Laugel', 'Tatsunori Hashimoto', 'sylvain lamprier', 'Marcin Detyniecki']","['Stanford University(stanford.edu)', 'LIP6, Sorbonne Université/CNRS(lip6.fr)', 'Stanford University(stanford.edu)', ""Université d'Angers(univ-angers.fr)"", 'AXA(axa.com)']",October 2023
Learning Planning Abstractions from Language,"['Weiyu Liu', 'Geng Chen', 'Joy Hsu', 'Jiayuan Mao', 'Jiajun Wu']","['Stanford University(stanford.edu)', 'University of California, San Diego(ucsd.edu)', 'Computer Science,Stanford University(stanford.edu)', 'Amazon(amazon.com)', 'Stanford University(stanford.edu)']",May 2024
Tailoring Self-Rationalizers with Multi-Reward Distillation,"['Sahana Ramnath', 'Brihi Joshi', 'Skyler Hallinan', 'Ximing Lu', 'Liunian Harold Li', 'Aaron Chan', 'Jack Hessel', 'Yejin Choi', 'Xiang Ren']","['University of Southern California(usc.edu)', 'University of Southern California(usc.edu)', 'University of Southern California(usc.edu)', 'Department of Computer Science,University of Washington(cs.washington.edu)', 'University of California, Los Angeles(cs.ucla.edu)', 'Not Found', 'Samaya AI(samaya.ai)', 'Computer Science,Computer Science Department, Stanford University(cs.stanford.edu)', 'Computer Science,University of Southern California(usc.edu)']","5 November, 2023"
Building Cooperative Embodied Agents Modularly with Large Language Models,"['Hongxin Zhang', 'Weihua Du', 'Jiaming Shan', 'Qinhong Zhou', 'Yilun Du', 'Joshua B. Tenenbaum', 'Tianmin Shu', 'Chuang Gan']","['University of Massachusetts at Amherst(umass.edu)', 'LTI,Carnegie Mellon University(cmu.edu)', 'Computer Science,University of California, Santa Barbara(ucsb.edu)', 'Computer Science,University of Massachusetts at Amherst(umass.edu)', 'Google(google.com)', 'Brain and Cognitive Sciences,Massachusetts Institute of Technology(mit.edu)', 'Johns Hopkins University(jhu.edu)', 'University of Massachusetts at Amherst(umass.edu)']","5 July, 2023"
Fast Hyperboloid Decision Tree Algorithms,"['Philippe Chlenski', 'Ethan Turok', 'Antonio Khalil Moretti', ""Itsik Pe'er""]","['Apple(apple.com)', 'Weizmann Institute of Science(weizmann.ac.il)', 'Computer Science,Spelman College(spelman.edu)', 'Columbia University(columbia.edu)']","20 October, 2023"
Private Zeroth-Order Nonsmooth Nonconvex Optimization,"['Qinzi Zhang', 'Hoang Tran', 'Ashok Cutkosky']","['Boston University, Boston University(bu.edu)', 'Department of Electrical and Computer Engineering,Boston University(bu.edu)', 'Boston University(bu.edu)']",June 2024
Sophia: A Scalable Stochastic Second-order Optimizer for Language Model Pre-training,"['Hong Liu', 'Zhiyuan Li', 'David Leo Wright Hall', 'Percy Liang', 'Tengyu Ma']","['Stanford University(stanford.edu)', 'Toyota Technological Institute at Chicago(ttic.edu)', 'OpenAthena(openathena.ai)', 'Not Found', 'Not Found']","23 May, 2023"
Conversational Drug Editing Using Retrieval and Domain Feedback,"['Shengchao Liu', 'Jiongxiao Wang', 'Yijin Yang', 'Chengpeng Wang', 'Ling Liu', 'Hongyu Guo', 'Chaowei Xiao']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",May 2023
Poly-View Contrastive Learning,"['Amitis Shidani', 'R Devon Hjelm', 'Jason Ramapuram', 'Russell Webb', 'Eeshan Gunesh Dhekane', 'Dan Busbridge']","['Department of Statistics,University of Oxford(stats.ox.ac.uk)', 'Apple(apple.com)', 'Apple(apple.com)', 'Apple(apple.com)', 'Apple(apple.com)', 'Apple(apple.com)']",March 2024
A Probabilistic Framework for Modular Continual Learning,"['Lazar Valkov', 'Akash Srivastava', 'Swarat Chaudhuri', 'Charles Sutton']","['Samsung(samsung.com)', 'International Business Machines(ibm.com)', 'Google Deepmind(google.com)', 'Google(google.com)']","10 June, 2023"
Boundary Denoising for Video Activity Localization,"['Mengmeng Xu', 'Mattia Soldan', 'Jialin Gao', 'Shuming Liu', 'Juan-Manuel Perez-Rua', 'Bernard Ghanem']","['AI,Meta(meta.com)', 'CEMSE,KAUST(kaust.edu.sa)', 'Meituan(meituan.com)', 'King Abdullah University of Science and Technology(kaust.edu.sa)', 'AI,Facebook(fb.com)', 'Computer Science,King Abdullah University of Science and Technology(kaust.edu.sa)']",April 2023
Few-Shot Detection of Machine-Generated Text using Style Representations,"['Rafael Alberto Rivera Soto', 'Kailin Koch', 'Aleem Khan', 'Barry Y. Chen', 'Marcus Bishop', 'Nicholas Andrews']","['Computer Science,Johns Hopkins University(jhu.edu)', 'Not Found', 'Department of Computer Science, Whiting School of Engineering(cs.jhu.edu)', 'University of California Berkeley(berkeley.edu)', 'Not Found', 'Johns Hopkins University(jhu.edu)']","12 January, 2024"
Safe and Robust Watermark Injection with a Single OoD Image,"['Shuyang Yu', 'Junyuan Hong', 'Haobo Zhang', 'Haotao Wang', 'Zhangyang Wang', 'Jiayu Zhou']","['Michigan State University(msu.edu)', 'Massachusetts General Hospital, Harvard University(mgh.harvard.edu)', 'Not Found', 'Qualcomm Inc, QualComm(qti.qualcomm.com)', 'University of Texas at Austin(utexas.edu)', 'University of Michigan - Ann Arbor(umich.edu)']","4 September, 2023"
Massive Editing for Large Language Models via Meta Learning,"['Chenmien Tan', 'Ge Zhang', 'Jie Fu']","['Alibaba Group(alibaba-inc.com)', 'ByteDance Inc.(bytedance.com)', 'Shanghai Artificial Intelligence Laboratory(pjlab.org.cn)']","8 November, 2023"
BrainLM: A foundation model for brain activity recordings,"['Josue Ortega Caro', 'Antonio Henrique de Oliveira Fonseca', 'Syed A Rizvi', 'Matteo Rosati', 'Christopher Averill', 'James L Cross', 'Prateek Mittal', 'Emanuele Zappala', 'Rahul Madhav Dhodapkar', 'Chadi Abdallah', 'David van Dijk']","['Yale University(yale.edu)', 'Yale University(yale.edu)', 'Yale University(yale.edu)', 'University of Amsterdam(uva.nl)', 'Not Found', 'Not Found', 'Not Found', 'Department of Mathematics and Statistics,Idaho State University(isu.edu)', 'Yale University(yale.edu)', 'Baylor College of Medicine(bcm.edu)', 'Yale University(yale.edu)']",Not Found
Data Distillation Can Be Like Vodka: Distilling More Times For Better Quality,"['Xuxi Chen', 'Yu Yang', 'Zhangyang Wang', 'Baharan Mirzasoleiman']","['University of Texas at Austin(utexas.edu)', 'OpenAI(openai.com)', 'University of Texas at Austin(utexas.edu)', 'Computer Science,University of California, Los Angeles(ucla.edu)']",October 2023
Object centric architectures enable efficient causal representation learning,"['Amin Mansouri', 'Jason Hartford', 'Yan Zhang', 'Yoshua Bengio']","['School of Computer and Communication Sciences, EPFL - EPF Lausanne(ic.epfl.ch)', 'Computer Science,University of Manchester(manchester.ac.uk)', 'Samsung - SAIT AI Lab, Montreal(samsung.com)', 'computer science and operations research,University of Montreal(umontreal.ca)']",October 2023
Efficient Score Matching with Deep Equilibrium Layers,"['Yuhao Huang', 'Qingsong Wang', 'Akwum Onwunta', 'Bao Wang']","['Mathematics,University of Utah(utah.edu)', 'Not Found', 'Not Found', 'Mathematics,University of Utah(utah.edu)']",Not Found
Alt-Text with Context: Improving Accessibility for Images on Twitter,"['Nikita Srivatsan', 'Sofia Samaniego', 'Omar Florez', 'Taylor Berg-Kirkpatrick']","['Carnegie Mellon University(cmu.edu)', 'Twitter(twitter.com)', 'Twitter(twitter.com)', 'University of California, San Diego(ucsd.edu)']","24 May, 2023"
Defining Expertise: Applications to Treatment Effect Estimation,"['Alihan Hüyük', 'Qiyao Wei', 'Alicia Curth', 'Mihaela van der Schaar']","['Google DeepMind(google.com)', 'University of Cambridge(cam.ac.uk)', 'Microsoft Research(microsoft.com)', 'University of Cambridge(cam.ac.uk)']",March 2024
Alleviating Exposure Bias in Diffusion Models through Sampling with Shifted Time Steps,"['Mingxiao Li', 'Tingyu Qu', 'Ruicong Yao', 'Wei Sun', 'Marie-Francine Moens']","['Computer Science,KU Leuven(kuleuven.be)', 'KU Leuven(kuleuven.be)', 'Universiteit Gent(ugent.be)', 'KU Leuven(kuleuven.be)', 'Department of Computer Science,KU Leuven, KU Leuven(cs.kuleuven.be)']","24 May, 2023"
Rethinking the Benefits of Steerable Features in 3D Equivariant Graph Neural Networks,"['Shih-Hsin Wang', 'Yung-Chang Hsu', 'Justin Baker', 'Andrea L. Bertozzi', 'Jack Xin', 'Bao Wang']","['Mathematics,University of Utah(utah.edu)', 'Mathematics,Purdue University(purdue.edu)', 'Not Found', 'University of California, Los Angeles(math.ucla.edu)', 'Not Found', 'Mathematics,University of Utah(utah.edu)']",Not Found
Neural SDF Flow for 3D Reconstruction of Dynamic Scenes,"['Wei Mao', 'Richard Hartley', 'Mathieu Salzmann', 'miaomiao Liu']","['Facebook(meta.com)', 'Not Found', 'Not Found', 'Not Found']",Not Found
Class Probability Matching with Calibrated Networks for Label Shift Adaption,"['Hongwei Wen', 'Annika Betken', 'Hanyuan Hang']","['University of Sydney(uni.sydney.edu.au)', 'EEMCS Faculty,University of Twente(utwente.nl)', 'University of Twente(utwente.nl)']",Not Found
DIFFTACTILE: A Physics-based Differentiable Tactile Simulator for Contact-rich Robotic Manipulation,"['Zilin Si', 'Gu Zhang', 'Qingwei Ben', 'Branden Romero', 'Zhou Xian', 'Chao Liu', 'Chuang Gan']","['Robotics Institute,CMU, Carnegie Mellon University(andrew.cmu.edu)', 'IIIS,Tsinghua University(mails.tsinghua.edu.cn)', 'The Chinese University of Hong Kong(cuhk.edu.hk)', 'Massachusetts Institute of Technology(mit.edu)', 'Carnegie Mellon University(cmu.edu)', 'Computer Science and Artificial Intelligence Laboratory, Electrical Engineering & Computer Science(csail.mit.edu)', 'University of Massachusetts at Amherst(umass.edu)']",March 2024
"Tangent Transformers for Composition,Privacy and Removal","['Tian Yu Liu', 'Aditya Golatkar', 'Stefano Soatto']","['Not Found', 'Amazon(amazon.com)', 'Amazon Web Services(aws.com)']","16 July, 2023"
Bayes Conditional Distribution Estimation for Knowledge Distillation Based on Conditional Mutual Information,"['Linfeng Ye', 'Shayan Mohajer Hamidi', 'Renhao Tan', 'EN-HUI YANG']","['ECE,University of Toronto, University of Toronto(ece.utoronto.ca)', 'Electrical Engineering,Stanford University(stanford.edu)', 'University of Waterloo(uwaterloo.ca)', 'Electrical and Computer Engineering,University of Waterloo(uwaterloo.ca)']","16 January, 2024"
Quantifying Language Models' Sensitivity to Spurious Features in Prompt Design or: How I learned to start worrying about prompt formatting,"['Melanie Sclar', 'Yejin Choi', 'Yulia Tsvetkov', 'Alane Suhr']","['Facebook(meta.com)', 'Computer Science,Computer Science Department, Stanford University(cs.stanford.edu)', 'Department of Computer Science, University of Washington(cs.washington.edu)', 'EECS,University of California, Berkeley(berkeley.edu)']","17 October, 2023"
Universal Guidance for Diffusion Models,"['Arpit Bansal', 'Hong-Min Chu', 'Avi Schwarzschild', 'Roni Sengupta', 'Micah Goldblum', 'Jonas Geiping', 'Tom Goldstein']","['University of Maryland, College Park(umd.edu)', 'Department of Computer Science, University of Maryland, College Park(cs.umd.edu)', 'MLD,Carnegie Mellon University(cmu.edu)', 'Computer Science,University of North Carolina at Chapel Hill(cs.unc.edu)', 'Electrical Engineering,Columbia University(columbia.edu)', 'ELLIS Institute Tübingen(tue.ellis.eu)', 'Computer Science,University of Maryland, College Park(umd.edu)']","27 May, 2025"
"Rephrase, Augment, Reason: Visual Grounding of Questions for Vision-Language Models","['Archiki Prasad', 'Elias Stengel-Eskin', 'Mohit Bansal']","['Computer Science,University of North Carolina, Chapel Hill(unc.edu)', 'Computer Science,University of Texas at Austin(utexas.edu)', 'University of North Carolina at Chapel Hill(unc.edu)']","9 October, 2023"
A Black-box Approach for Non-stationary Multi-agent Reinforcement Learning,"['Haozhe Jiang', 'Qiwen Cui', 'Zhihan Xiong', 'Maryam Fazel', 'Simon Shaolei Du']","['University of California, Berkeley(berkeley.edu)', 'Department of Computer Science, University of Washington(cs.washington.edu)', 'Meta(meta.com)', 'University of Washington, Seattle(uw.edu)', 'University of Washington(washington.edu)']","12 June, 2023"
Prompt Risk Control: A Rigorous Framework for Responsible Deployment of Large Language Models,"['Thomas P Zollo', 'Todd Morrill', 'Zhun Deng', 'Jake Snell', 'Toniann Pitassi', 'Richard Zemel']","['Columbia University(columbia.edu)', 'Computer Science,Columbia University(columbia.edu)', 'Department of Computer Science, University of North Carolina at Chapel Hill(cs.unc.edu)', 'Computer Science,Princeton University(princeton.edu)', 'Computer Science,Columbia University(columbia.edu)', 'Department of Computer Science, Columbia University(cs.columbia.edu)']","22 November, 2023"
Energy-conserving equivariant GNN for elasticity of lattice architected metamaterials,"['Ivan Grega', 'Ilyes Batatia', 'Gabor Csanyi', 'Sri Karlapati', 'Vikram Deshpande']","['Department of Engineering,University of Cambridge(cam.ac.uk)', 'University of Cambridge(cam.ac.uk)', 'University of Cambridge(cam.ac.uk)', 'Amazon(amazon.com)', 'University of Cambridge(cam.ac.uk)']","30 January, 2024"
Adaptive Federated Learning with Auto-Tuned Clients,"['Junhyung Lyle Kim', 'Taha Toghani', 'Cesar A Uribe', 'Anastasios Kyrillidis']","['J.P. Morgan Chase(jpmorgan.com)', 'Not Found', 'Rice University(rice.edu)', 'Computer Science,Rice University(rice.edu)']","19 June, 2023"
CrossLoco: Human Motion Driven Control of Legged Robots via Guided Unsupervised Reinforcement Learning,"['Tianyu Li', 'Hyunyoung Jung', 'Matthew Gombolay', 'Yong Cho', 'Sehoon Ha']","['College of Computing,Georgia Institute of Technology(gatech.edu)', 'Georgia Institute of Technology(gatech.edu)', 'Interactive Computing,Georgia Institute of Technology(cc.gatech.edu)', 'Georgia Institute of Technology(gatech.edu)', 'School of Interactive Computing,Georgia Institute of Technology(gatech.edu)']",September 2023
Zoology: Measuring and Improving  Recall in Efficient Language Models,"['Simran Arora', 'Sabri Eyuboglu', 'Aman Timalsina', 'Isys Johnson', 'Michael Poli', 'James Zou', 'Atri Rudra', 'Christopher Re']","['Stanford University(stanford.edu)', 'Stanford University(stanford.edu)', 'Computer Science,Purdue University(purdue.edu)', 'State University of New York, Buffalo(buffalo.edu)', 'Stanford University(stanford.edu)', 'Stanford University(stanford.edu)', 'State University of New York, Buffalo(buffalo.edu)', 'Not Found']",December 2023
Let Models Speak Ciphers: Multiagent Debate through Embeddings,"['Chau Pham', 'Boyi Liu', 'Yingxiang Yang', 'Zhengyu Chen', 'Tianyi Liu', 'Jianbo Yuan', 'Bryan A. Plummer', 'Zhaoran Wang', 'Hongxia Yang']","['Boston University(bu.edu)', 'Snowflake AI Research,Snowflake(snowflake.com)', 'Not Found', 'Tsinghua University, Tsinghua University(mail.tsinghua.edu.cn)', 'Amazon(amazon.com)', 'Amazon(amazon.com)', 'Not Found', 'Not Found', 'Not Found']","9 October, 2023"
Towards Training Without Depth Limits: Batch Normalization Without Gradient Explosion,"['Alexandru Meterez', 'Amir Joudaki', 'Francesco Orabona', 'Alexander Immer', 'Gunnar Ratsch', 'Hadi Daneshmand']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",October 2023
Plugin estimators for selective classification with out-of-distribution detection,"['Harikrishna Narasimhan', 'Aditya Krishna Menon', 'Wittawat Jitkrittum', 'Sanjiv Kumar']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","29 January, 2023"
Dynamic Sparse Training with Structured Sparsity,"['Mike Lasby', 'Anna Golubeva', 'Utku Evci', 'Mihai Nica', 'Yani Ioannou']","['Software Engineering,University of Calgary(ucalgary.ca)', 'MIT(iaifi.org)', 'Google(google.com)', 'University of Guelph(uoguelph.ca)', 'Electrical and Software Engineering, Schulich School of Engineering,University of Calgary(ucalgary.ca)']","3 May, 2023"
