Title,Authors,Institutes,Submission Date
Tilting the Odds at the Lottery: the Interplay of Overparameterisation and Curricula in Neural Networks,"['Stefano Sarao Mannelli', 'Yaraslau Ivashynka', 'Andrew M Saxe', 'Luca Saglietti']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","3 June, 2024"
Transforming and Combining Rewards for Aligning Large Language Models,"['Zihao Wang', 'Chirag Nagpal', 'Jonathan Berant', 'Jacob Eisenstein', ""Alexander Nicholas D'Amour"", 'Sanmi Koyejo', 'Victor Veitch']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","1 February, 2024"
A Near-Linear Time Approximation Algorithm for Beyond-Worst-Case Graph Clustering,"['Vincent Cohen-Addad', ""Tommaso d'Orsi"", 'Aida Mousavifar']","['Not Found', 'Not Found', 'Not Found']",June 2024
Online Algorithms with Uncertainty-Quantified Predictions,"['Bo Sun', 'Jerry Huang', 'Nicolas Christianson', 'Mohammad Hajiesmaili', 'Adam Wierman', 'Raouf Boutaba']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","17 October, 2023"
Why Do You Grok? A Theoretical Analysis on Grokking Modular Addition,"['Mohamad Amin Mohamadi', 'Zhiyuan Li', 'Lei Wu', 'Danica J. Sutherland']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Understanding Unimodal Bias in Multimodal Deep Linear Networks,"['Yedi Zhang', 'Peter E. Latham', 'Andrew M Saxe']","['Not Found', 'Not Found', 'Not Found']","1 December, 2023"
COPAL: Continual Pruning in Large Language Generative Models,"['Srikanth Malla', 'Joon Hee Choi', 'Chiho Choi']","['Not Found', 'Not Found', 'Not Found']","2 May, 2024"
Combining Experimental and Historical Data for Policy Evaluation,"['Ting Li', 'Chengchun Shi', 'Qianglin Wen', 'Yang Sui', 'Yongli Qin', 'Chunbo Lai', 'Hongtu Zhu']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",June 2024
Improving Token-Based World Models with Parallel Observation Prediction,"['Lior Cohen', 'Kaixin Wang', 'Bingyi Kang', 'Shie Mannor']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","8 February, 2024"
Equivariant Frames and the Impossibility of Continuous Canonicalization,"['Nadav Dym', 'Hannah Lawrence', 'Jonathan W. Siegel']","['Not Found', 'Not Found', 'Not Found']","25 February, 2024"
CLIPZyme: Reaction-Conditioned Virtual Screening of Enzymes,"['Peter Mikhael', 'Itamar Chinn', 'Regina Barzilay']","['Not Found', 'Not Found', 'Not Found']",February 2024
PASOA- PArticle baSed Bayesian Optimal Adaptive design,"['Jacopo Iollo', 'Christophe Heinkelé', 'Pierre Alliez', 'Florence Forbes']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","11 February, 2024"
Spectral Phase Transition and Optimal PCA in Block-Structured Spiked Models,"['Pierre Mergny', 'Justin Ko', 'Florent Krzakala']","['Not Found', 'Not Found', 'Not Found']",March 2024
Improving Sample Efficiency of Model-Free Algorithms for Zero-Sum Markov Games,"['Songtao Feng', 'Ming Yin', 'Yu-Xiang Wang', 'Jing Yang', 'Yingbin Liang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","17 August, 2023"
Reweighted Solutions for Weighted Low Rank Approximation,"['David Woodruff', 'Taisuke Yasuda']","['Carnegie Mellon University(cmu.edu)', 'Voleon Group(voleon.com)']",June 2024
GATE: How to Keep Out Intrusive Neighbors,"['Nimrah Mustafa', 'Rebekka Burkholz']","['CISPA, saarland university, saarland informatics campus(cispa.saarland)', 'Helmholtz Center CISPA for Information Security(cispa.saarland)']","1 June, 2024"
Improved Differentially Private and Lazy Online Convex Optimization: Lower Regret without Smoothness Requirements,"['Naman Agarwal', 'Satyen Kale', 'Karan Singh', 'Abhradeep Guha Thakurta']","['DreamSports(dreamsports.group)', 'Apple(apple.com)', 'Carnegie Mellon University(cmu.edu)', 'Google(google.com)']",Not Found
No Free Prune: Information-Theoretic Barriers to Pruning at Initialization,"['Tanishq Kumar', 'Kevin Luo', 'Mark Sellke']","['Department of Computer Science,Stanford University(stanford.edu)', 'Statistics,Harvard University(harvard.edu)', 'Statistics,Harvard University(harvard.edu)']","1 February, 2024"
MaSS: Multi-attribute Selective Suppression for Utility-preserving Data Transformation from an Information-theoretic Perspective,"['Yizhuo Chen', 'Chun-Fu Chen', 'Hsiang Hsu', 'Shaohan Hu', 'Marco Pistoia', 'Tarek F. Abdelzaher']","['University of Illinois(cs.illinois.edu)', 'JPMorganChase, GTAR(jpmchase.com)', 'JP Morgan & Chase Bank(jpmchase.com)', 'J.P. Morgan Chase(jpmchase.com)', 'J.P. Morgan Chase(jpmorgan.com)', 'University of Illinois, Urbana Champaign(illinois.edu)']","23 May, 2024"
Revealing Vision-Language Integration in the Brain with Multimodal Networks,"['Vighnesh Subramaniam', 'Colin Conwell', 'Christopher Wang', 'Gabriel Kreiman', 'Boris Katz', 'Ignacio Cases', 'Andrei Barbu']","['Electrical Engineering and Computer Science,Massachusetts Institute of Technology(mit.edu)', 'CSAIL,Massachusetts Institute of Technology(mit.edu)', 'Computer Science and Artificial Intelligence Laboratory, Electrical Engineering & Computer Science(csail.mit.edu)', 'HMS,Harvard Medical School(harvard.edu)', 'CSAIL,Massachusetts Institute of Technology(mit.edu)', 'Massachusetts Institute of Technology(mit.edu)', 'Massachusetts Institute of Technology(mit.edu)']",June 2024
Dual Operating Modes of In-Context Learning,"['Ziqian Lin', 'Kangwook Lee']","['Google(google.com)', 'KRAFTON(krafton.com)']","28 February, 2024"
An Online Optimization Perspective on First-Order and Zero-Order Decentralized Nonsmooth Nonconvex Stochastic Optimization,"['Emre Sahinoglu', 'Shahin Shahrampour']","['MIE,Northeastern University(northeastern.edu)', 'Mechanical and Industrial Engineering,Northeastern University(northeastern.edu)']",June 2024
Hierarchical Neural Operator Transformer with Learnable Frequency-aware Loss Prior for Arbitrary-scale Super-resolution,"['Xihaier Luo', 'Xiaoning Qian', 'Byung-Jun Yoon']","['Brookhaven National Laboratory(bnl.gov)', 'Texas A&M(tamu.edu)', 'Texas A&M University - College Station(tamu.edu)']",May 2024
Advancing Dynamic Sparse Training by Exploring Optimization Opportunities,"['Jie Ji', 'Gen Li', 'Lu Yin', 'Minghai Qin', 'Geng Yuan', 'Linke Guo', 'Shiwei Liu', 'Xiaolong Ma']","['Not Found', 'ECE,Clemson University(clemson.edu)', 'University of Surrey(surrey.ac.uk)', 'Research,Western Digital Corporation(wdc.com)', 'School of computing,University of Georgia(uga.edu)', 'ECE,Clemson University(clemson.edu)', 'Mathematical Institute,University of Oxford(ox.ac.uk)', 'ECE,University of Arizona(arizona.edu)']",Not Found
Characterizing Overfitting in Kernel Ridgeless Regression Through the Eigenspectrum,"['Tin Sum Cheng', 'Aurelien Lucchi', 'Anastasis Kratsios', 'David Belius']","['Department of Mathematics and Computer Science,University of Basel(unibas.ch)', 'University of Basel(unibas.ch)', 'Vector Institute(vectorinstitute.ai)', 'Faculty of Mathematics and Computer Science,UniDistance Suisse(unidistance.ch)']","2 February, 2024"
PPFLOW: Target-Aware Peptide Design with Torsional Flow Matching,"['Haitao Lin', 'Odin Zhang', 'Huifeng Zhao', 'Dejun Jiang', 'Lirong Wu', 'Zicheng Liu', 'Yufei Huang', 'Stan Z. Li']","['Westlake University(westlake.edu.cn)', 'Zhejiang University(zju.edu.cn)', 'Zhejiang University(zju.edu.cn)', 'Zhejiang University(zju.edu.cn)', 'School of Engineering,Westlake University(westlake.edu.cn)', 'School of Engineering,Westlake University(westlake.edu.cn)', 'Computer Science Department,Zhejiang University(zju.edu.cn)', 'AI Department,Westlake University(westlake.edu.cn)']","5 March, 2024"
GeoAB: Towards Realistic Antibody Design and Reliable Affinity Maturation,"['Haitao Lin', 'Lirong Wu', 'Yufei Huang', 'Yunfan Liu', 'Odin Zhang', 'Yuanqing Zhou', 'Rui Sun', 'Stan Z. Li']","['Westlake University(westlake.edu.cn)', 'School of Engineering,Westlake University(westlake.edu.cn)', 'Computer Science Department,Zhejiang University(zju.edu.cn)', 'Westlake University(westlake.edu.cn)', 'Zhejiang University(zju.edu.cn)', 'Not Found', 'Westlake University(westlake.edu)', 'AI Department,Westlake University(westlake.edu.cn)']",Not Found
An amortized approach to non-linear mixed-effects modeling based on neural posterior estimation,"['Jonas Arruda', 'Yannik Schälte', 'Clemens Peiter', 'Olga Teplytska', 'Ulrich Jaehde', 'Jan Hasenauer']","['Bonn Center for Mathematical Life Science & Limes,Rheinische Friedrich-Wilhelms Universität Bonn(uni-bonn.de)', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Scaling Laws for Fine-Grained Mixture of Experts,"['Jan Ludziejewski', 'Jakub Krajewski', 'Kamil Adamczewski', 'Maciej Pióro', 'Michał Krutul', 'Szymon Antoniak', 'Kamil Ciebiera', 'Krystian Król', 'Tomasz Odrzygóźdź', 'Piotr Sankowski', 'Marek Cygan', 'Sebastian Jaszczur']","['University of Warsaw(mimuw.edu.pl)', 'Faculty of Informatics, Mathematics and Computer Science,University of Warsaw(mimuw.edu.pl)', 'Technical University of Wroclaw(pwr.edu.pl)', 'Institute of Fundamental Technological Research,Polish Academy of Sciences(ippt.pan.pl)', 'University of Warsaw(mimuw.edu.pl)', 'Mistral AI(mistral.ai)', 'University of Warsaw(mimuw.edu.pl)', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2024
SPADE: Sparsity-Guided Debugging for Deep Neural Networks,"['Arshia Soltani Moakhar', 'Eugenia Iofinova', 'Elias Frantar', 'Dan Alistarh']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","6 October, 2023"
Position: Optimization in SciML Should Employ the Function Space Geometry,"['Johannes Müller', 'Marius Zeinhofer']","['Not Found', 'Not Found']","11 February, 2024"
FairProof : Confidential and Certifiable Fairness for Neural Networks,"['Chhavi Yadav', 'Amrita Roy Chowdhury', 'Dan Boneh', 'Kamalika Chaudhuri']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","19 February, 2024"
Continuous Treatment Effects with Surrogate Outcomes,"['Zhenghao Zeng', 'David Arbour', 'Avi Feller', 'Raghavendra Addanki', 'Ryan A. Rossi', 'Ritwik Sinha', 'Edward Kennedy']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","31 January, 2024"
Diffusion Tempering Improves Parameter Estimation with Probabilistic Integrators for Ordinary Differential Equations,"['Jonas Beck', 'Nathanael Bosch', 'Michael Deistler', 'Kyra L. Kadhim', 'Jakob H. Macke', 'Philipp Hennig', 'Philipp Berens']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","19 February, 2024"
"PAC-Bayesian Error Bound, via Rényi Divergence, for a Class of Linear Time-Invariant State-Space Models","['Deividas Eringis', 'john leth', 'Zheng-Hua Tan', 'Rafal Wisniewski', 'Mihaly Petreczky']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
LQER: Low-Rank Quantization Error Reconstruction for LLMs,"['Cheng Zhang', 'Jianyi Cheng', 'George Anthony Constantinides', 'Yiren Zhao']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","4 February, 2024"
ILILT: Implicit Learning of Inverse Lithography Technologies,"['Haoyu Yang', 'Haoxing Ren']","['Not Found', 'Not Found']",May 2024
Learning to Explore in POMDPs with Informational Rewards,"['Annie Xie', 'Logan Mondal Bhamidipaty', 'Evan Zheran Liu', 'Joey Hong', 'Sergey Levine', 'Chelsea Finn']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Provably Better Explanations with Optimized Aggregation of Feature Attributions,"['Thomas Decker', 'Ananta R. Bhattarai', 'Jindong Gu', 'Volker Tresp', 'Florian Buettner']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",June 2024
Stealthy Imitation: Reward-guided Environment-free Policy Stealing,"['Zhixiong Zhuang', 'Maria-Irina Nicolae', 'Mario Fritz']","['Not Found', 'Not Found', 'Not Found']",May 2024
The Entropy Enigma: Success and Failure of Entropy Minimization,"['Ori Press', 'Ravid Shwartz-Ziv', 'Yann LeCun', 'Matthias Bethge']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","8 May, 2024"
"Unveiling Privacy, Memorization, and Input Curvature Links","['Deepak Ravikumar', 'Efstathia Soufleri', 'Abolfazl Hashemi', 'Kaushik Roy']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2024
Accelerating Look-ahead in Bayesian Optimization: Multilevel Monte Carlo is All you Need,"['Shangda Yang', 'Vitaly Zankin', 'Maximilian Balandat', 'Stefan Scherer', 'Kevin Thomas Carlberg', 'Neil Walton', 'Kody J. H. Law']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","3 February, 2024"
Floating Anchor Diffusion Model for Multi-motif Scaffolding,"['Ke Liu', 'Weian Mao', 'Shuaike Shen', 'Xiaoran Jiao', 'Zheng Sun', 'Hao Chen', 'Chunhua Shen']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",June 2024
Uncertainty Estimation by Density Aware Evidential Deep Learning,"['Taeseong Yoon', 'Heeyoung Kim']","['Not Found', 'Not Found']",September 2024
"Language Agent Tree Search Unifies Reasoning, Acting, and Planning in Language Models","['Andy Zhou', 'Kai Yan', 'Michal Shlapentokh-Rothman', 'Haohan Wang', 'Yu-Xiong Wang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","6 October, 2023"
FuRL: Visual-Language Models as Fuzzy Rewards for Reinforcement Learning,"['Yuwei Fu', 'Haichao Zhang', 'Di Wu', 'Wei Xu', 'Benoit Boulet']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","2 June, 2024"
EquiAV: Leveraging Equivariance for Audio-Visual Contrastive Learning,"['Jongsuk Kim', 'Hyeongkeun Lee', 'Kyeongha Rho', 'Junmo Kim', 'Joon Son Chung']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","14 March, 2024"
Enhancing Value Function Estimation through First-Order State-Action Dynamics in Offline Reinforcement Learning,"['Yun-Hsuan Lien', 'Ping-Chun Hsieh', 'Tzu-Mao Li', 'Yu-Shuen Wang']","['National Yang Ming Chiao Tung University(nycu.edu.tw)', 'National Yang Ming Chiao Tung University(nycu.edu.tw)', 'University of California, San Diego(ucsd.edu)', 'Computer Science,National Yang Ming Chiao Tung University(cs.nycu.edu.tw)']",Not Found
Emergence of In-Context Reinforcement Learning from Noise Distillation,"['Ilya Zisman', 'Vladislav Kurenkov', 'Alexander Nikulin', 'Viacheslav Sinii', 'Sergey Kolesnikov']","['Innopolis University(innopolis.ru)', 'Innopolis University(innopolis.ru)', 'Lomonosov Moscow State University(msu.ru)', 'Central University(centraluniversity.ru)', 'Tinkoff(tinkoff.ru)']","19 December, 2023"
Networked Inequality: Preferential Attachment Bias in Graph Neural Network Link Prediction,"['Arjun Subramonian', 'Levent Sagun', 'Yizhou Sun']","['Not Found', 'Meta(meta.com)', 'Computer Science,University of California, Los Angeles(ucla.edu)']","29 September, 2023"
Graph Mixup on Approximate Gromov–Wasserstein Geodesics,"['Zhichen Zeng', 'Ruizhong Qiu', 'Zhe Xu', 'Zhining Liu', 'Yuchen Yan', 'Tianxin Wei', 'Lei Ying', 'Jingrui He', 'Hanghang Tong']","['Computer Science,University of Illinois Urbana-Champaign(illinois.edu)', 'Siebel School of Computing and Data Science,University of Illinois Urbana-Champaign(illinois.edu)', 'University of Illinois, Urbana Champaign(illinois.edu)', 'University of Illinois at Urbana-Champaign(illinois.edu)', 'Not Found', 'University of Illinois, Urbana-Champaign(uiuc.edu)', 'EECS,University of Michigan, Ann Arbor(umich.edu)', 'School of Information Sciences,University of Illinois at Urbana-Champaign(illinois.edu)', 'computer science,University of Illinois at Urbana-Champaign(illinois.edu)']",Not Found
In-Context Reinforcement Learning for Variable Action Spaces,"['Viacheslav Sinii', 'Alexander Nikulin', 'Vladislav Kurenkov', 'Ilya Zisman', 'Sergey Kolesnikov']","['Central University(centraluniversity.ru)', 'Lomonosov Moscow State University(msu.ru)', 'Innopolis University(innopolis.ru)', 'Innopolis University(innopolis.ru)', 'Tinkoff(tinkoff.ru)']","20 December, 2023"
Differentially Private Post-Processing for Fair Regression,"['Ruicheng Xian', 'Qiaobo Li', 'Gautam Kamath', 'Han Zhao']","['University of Illinois Urbana-Champaign(illinois.edu)', 'Department of Computer Science, University of Illinois at Urbana-Champaign(cs.illinois.edu)', 'Computer Science, Courant Institute of Mathematical Sciences,New York University(nyu.edu)', 'University of Illinois, Urbana Champaign(illinois.edu)']",May 2024
Sample Average Approximation for Conditional Stochastic Optimization with Dependent Data,"['Yafei Wang', 'Bo Pan', 'Mei Li', 'Jianya Lu', 'Lingchen Kong', 'Bei Jiang', 'Linglong Kong']","['Mathematical and Statistical Sciences,University of Alberta(ualberta.ca)', 'Not Found', 'Not Found', 'Not Found', 'Department of Mathematics and Statistics,Beijing Jiaotong University(bjtu.edu.cn)', 'Mathematical and Statistical Sciences,University of Alberta(ualberta.ca)', 'Math & Stat,University of Alberta(ualberta.ca)']",Not Found
Adapting Static Fairness to Sequential Decision-Making: Bias Mitigation Strategies towards Equal Long-term Benefit Rate,"['Yuancheng Xu', 'Chenghao Deng', 'Yanchao Sun', 'Ruijie Zheng', 'Xiyao Wang', 'Jieyu Zhao', 'Furong Huang']","['Computer Science,University of Maryland, College Park(umd.edu)', 'Department of Electrical and Computer Engineering,University of Maryland, College Park(umd.edu)', 'Apple AI/ML(apple.com)', 'Computer Science,University of Maryland, College Park(cs.umd.edu)', 'University of Maryland, College Park(umd.edu)', 'University of Southern California(usc.edu)', 'Computer Science,University of Maryland(umd.edu)']","6 September, 2023"
Repeat After Me: Transformers are Better than State Space Models at Copying,"['Samy Jelassi', 'David Brandfonbrener', 'Sham M. Kakade', 'eran malach']","['Harvard University(harvard.edu)', 'Meta(meta.com)', 'Harvard University(harvard.edu)', 'Apple(apple.com)']","1 February, 2024"
Bridging discrete and continuous state spaces: Exploring the Ehrenfest process in time-continuous diffusion models,"['Ludwig Winkler', 'Lorenz Richter', 'Manfred Opper']","['MSR AI4Science,Research, Microsoft(research.microsoft.com)', 'Zuse Institute Berlin(zib.de)', 'Not Found']",May 2024
Towards Causal Foundation Model: on Duality between Optimal Balancing and Attention,"['Jiaqi Zhang', 'Joel Jennings', 'Agrin Hilmkil', 'Nick Pawlowski', 'Cheng Zhang', 'Chao Ma']","['Broad Institute(broadinstitute.org)', 'Google Deepmind(google.com)', 'Not Found', 'G Research(gresearch.co.uk)', 'Meta(meta.com)', 'Microsoft(microsoft.com)']",Not Found
Improved Stability and Generalization Guarantees of the Decentralized SGD Algorithm,"['Batiste Le bars', 'Aurélien Bellet', 'Marc Tommasi', 'Kevin Scaman', 'Giovanni Neglia']","['Haut de france,INRIA(inria.fr)', 'INRIA(inria.fr)', 'Lille University(univ-lille.fr)', 'INRIA(inria.fr)', 'Inria(inria.fr)']","5 June, 2023"
FESSNC: Fast Exponentially Stable and Safe Neural Controller,"['Jingdong Zhang', 'Luan Yang', 'Qunxi Zhu', 'Wei Lin']","['I-X and Department of Mathematics,Imperial College London(ic.ac.uk)', 'IICS,Fudan University(fudan.edu.cn)', 'Fudan University(fudan.edu.cn)', 'Fudan University(fudan.edu.cn)']",May 2024
WAVES: Benchmarking the Robustness of Image Watermarks,"['Bang An', 'Mucong Ding', 'Tahseen Rabbani', 'Aakriti Agrawal', 'Yuancheng Xu', 'Chenghao Deng', 'Sicheng Zhu', 'Abdirisak Mohamed', 'Yuxin Wen', 'Tom Goldstein', 'Furong Huang']","['University of Maryland, College Park(umd.edu)', 'Department of Computer Science, University of Maryland, College Park(cs.umd.edu)', 'Computer Science,University of Chicago(chicago.edu)', 'Computer Science,University of Maryland(umd.edu)', 'Computer Science,University of Maryland, College Park(umd.edu)', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","16 January, 2024"
Information-Directed Pessimism for Offline Reinforcement Learning,"['Alec Koppel', 'Sujay Bhatt', 'Jiacheng Guo', 'Joe Eappen', 'Mengdi Wang', 'Sumitra Ganesh']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
PcLast: Discovering Plannable Continuous Latent States,"['Anurag Koul', 'Shivakanth Sujit', 'Shaoru Chen', 'Ben Evans', 'Lili Wu', 'Byron Xu', 'Rajan Chari', 'Riashat Islam', 'Raihan Seraj', 'Yonathan Efroni', 'Lekan P Molu', 'Miroslav Dudík', 'John Langford', 'Alex Lamb']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","6 November, 2023"
The Fundamental Limits of Least-Privilege Learning,"['Theresa Stadler', 'Bogdan Kulynych', 'Michael Gastpar', 'Nicolas Papernot', 'Carmela Troncoso']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","19 February, 2024"
Finite Time Logarithmic Regret Bounds for Self-Tuning Regulation,"['Rahul Singh', 'Akshay Mete', 'Avik Kar', 'Panganamala Kumar']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Robustness of Deep Learning for Accelerated MRI: Benefits of Diverse Training Data,"['Kang Lin', 'Reinhard Heckel']","['Not Found', 'Not Found']","15 December, 2023"
PerceptAnon: Exploring the Human Perception of Image Anonymization Beyond Pseudonymization for GDPR,"['Kartik Patwari', 'Chen-Nee Chuah', 'Lingjuan Lyu', 'Vivek Sharma']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Rethinking Independent Cross-Entropy Loss For Graph-Structured Data,"['Rui Miao', 'Kaixiong Zhou', 'Yili Wang', 'Ninghao Liu', 'Ying Wang', 'Xin Wang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","24 May, 2024"
Decentralized Convex Finite-Sum Optimization with Better Dependence on Condition Numbers,"['Yuxing Liu', 'Lesi Chen', 'Luo Luo']","['Not Found', 'Not Found', 'Not Found']",Not Found
On the Independence Assumption in Neurosymbolic Learning,"['Emile van Krieken', 'Pasquale Minervini', 'Edoardo Ponti', 'Antonio Vergari']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","12 April, 2024"
Sign Rank Limitations for Inner Product Graph Decoders,"['Su Hyeong Lee', 'Qingqi Zhang', 'Risi Kondor']","['Not Found', 'Not Found', 'Not Found']","5 February, 2024"
Non-stationary Online Convex Optimization with Arbitrary Delays,"['Yuanyu Wan', 'Chang Yao', 'Mingli Song', 'Lijun Zhang']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","20 May, 2023"
Graph External Attention Enhanced Transformer,"['Jianqing Liang', 'Min Chen', 'Jiye Liang']","['Not Found', 'Not Found', 'Not Found']","31 May, 2024"
On the sample complexity of conditional independence testing with Von Mises estimator with application to causal discovery,"['Fateme Jamshidi', 'Luca Ganassali', 'Negar Kiyavash']","['Not Found', 'Not Found', 'Not Found']",October 2023
Adaptive Robust Learning using Latent Bernoulli Variables,"['Aleksandr Karakulev', 'Dave Zachariah', 'Prashant Singh']","['Not Found', 'Not Found', 'Not Found']","1 December, 2023"
TERD: A Unified Framework for Safeguarding Diffusion Models Against Backdoors,"['Yichuan Mo', 'Hui Huang', 'Mingjie Li', 'Ang Li', 'Yisen Wang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",September 2024
Position: Machine Learning-powered Assessments of the EU Digital Services Act Aid Quantify Policy Impacts on Online Harms,"['Eleonora Bonel', 'Luca Nannini', 'Davide Bassi', 'Michele Joshua Maggini']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Balancing Similarity and Complementarity for Federated Learning,"['Kunda Yan', 'Sen Cui', 'Abudukelimu Wuerkaixi', 'Jingfeng Zhang', 'Bo Han', 'Gang Niu', 'Masashi Sugiyama', 'Changshui Zhang']","['Not Found', 'Not Found', 'Department of Automation,Tsinghua University, Beijing(tsinghua.edu.cn)', 'AIP,RIKEN(riken.jp)', 'Department of Computer Science,HKBU(comp.hkbu.edu.hk)', 'RIKEN(riken.jp)', 'Center for Advanced Intelligence Project,RIKEN(riken.jp)', 'Department of Automation,Tsinghua University(mail.tsinghua.edu.cn)']",May 2024
Transitional Uncertainty with Layered Intermediate Predictions,"['Ryan Benkert', 'Mohit Prabhushankar', 'Ghassan AlRegib']","['Georgia Institute of Technology(gatech.edu)', 'ECE,Georgia Institute of Technology(gatech.edu)', 'School of ECE,Georgia Institute of Technology(gatech.edu)']","25 May, 2024"
More Flexible PAC-Bayesian Meta-Learning by Learning Learning Algorithms,"['Hossein Zakerinia', 'Amin Behjati', 'Christoph H. Lampert']","['Not Found', 'Sharif University of Technology(sharif.edu)', 'Machine Learning and Computer Vision,Institute of Science and Technology Austria(ist.ac.at)']","6 February, 2024"
Bounded and Uniform Energy-based Out-of-distribution Detection for Graphs,"['Shenzhi Yang', 'Bin Liang', 'An Liu', 'Lin Gui', 'Xingkai Yao', 'Xiaofang Zhang']","['Zhejiang University(zju.edu.cn)', 'The Chinese University of Hong Kong(cuhk.edu.hk)', 'School of Computer Science and Technology,Soochow University(suda.edu.cn)', ""King's College London, University of London(kcl.ac.uk)"", 'School of Computer Science and Technology,Soochow University(suda.edu.cn)', 'School of computer science and technology,Soochow University(suda.edu.cn)']",April 2025
Challenges and Considerations in the Evaluation of Bayesian Causal Discovery,"['Amir Mohammad Karimi Mamaghan', 'Panagiotis Tigas', 'Karl Henrik Johansson', 'Yarin Gal', 'Yashas Annadani', 'Stefan Bauer']","['EECS,KTH Royal Institute of Technology(kth.se)', 'Isomorphic Labs (Alphabet entity)(google.com)', 'KTH Royal Institute of Technology(kth.se)', 'University of Oxford(ox.ac.uk)', 'Technische Universität München(tum.de)', 'Helmholtz Munich(helmholtz-munich.de)']",June 2024
Diagnosing the Compositional Knowledge of Vision Language Models from a Game-Theoretic View,"['Jin Wang', 'Shichao Dong', 'Yapeng Zhu', 'kelu Yao', 'Weidong Zhao', 'Chao Li', 'Ping Luo']","['Department of Computer Science,The University of Hong Kong(connect.hku.hk)', 'Alibaba Group(alibaba-inc.com)', 'school of computing,Nankai University(nku.nankai.edu.cn)', 'Zhejiang Lab, Zhejiang Lab(zhejianglab.com)', '四川师范大学(sicnu.edu)', 'zhejianglab(zhejianglab.com)', 'The University of Hong Kong(hku.hk)']",May 2024
On a Combinatorial Problem Arising in Machine Teaching,"['Joakim Sunde', 'Brigt Håvardstun', 'Jan Kratochvíl', 'Jan Arne Telle']","['University of Bergen(uib.no)', 'Department of Informatics,University of Bergen(uib.no)', 'Department of Applied Mathematics,Charles University Prague(cuni.cz)', 'Not Found']","7 February, 2024"
PID: Prompt-Independent Data Protection Against Latent Diffusion Models,"['Ang Li', 'Yichuan Mo', 'Mingjie Li', 'Yisen Wang']","['EECS,Peking University(pku.edu.cn)', 'School of Intelligence Science and Technology,Peking University(stu.pku.edu.cn)', 'CISPA Helmholtz Center for Information Security(cispa.de)', 'Not Found']",June 2024
