Title,Authors,Institutes,Submission Date
Exponential Topology-enabled Scalable Communication in Multi-agent Reinforcement Learning,"['Xinran Li', 'Xiaolu Wang', 'Chenjia Bai', 'Jun Zhang']","['Hong Kong University of Science and Technology(hkust.edu)', 'Not Found', 'TeleAI, China Telecom(chinatelecom.cn)', 'Electronic and Computer Engineering,Hong Kong University of Science and Technology(ust.hk)']",February 2025
Pangea: A Fully Open Multilingual Multimodal LLM for 39 Languages,"['Xiang Yue', 'Yueqi Song', 'Akari Asai', 'Seungone Kim', 'Jean de Dieu Nyandwi', 'Simran Khanuja', 'Anjali Kantharuban', 'Lintang Sutawika', 'Sathyanarayanan Ramamoorthy', 'Graham Neubig']","['Not Found', 'LTI,Carnegie Mellon University(cmu.edu)', 'Paul G. Allen School of Computer Science & Engineering, University of Washington(cs.washington.edu)', 'Language Technologies Institute (LTI),Carnegie Mellon University(cmu.edu)', 'Computer Science,Carnegie Mellon University(cmu.edu)', 'CMU, Carnegie Mellon University(andrew.cmu.edu)', 'CMU, Carnegie Mellon University(andrew.cmu.edu)', 'Language Technologies Institute,Carnegie Mellon University(cmu.edu)', 'School of Computer Science, Carnegie Mellon University(cs.cmu.edu)', 'Carnegie Mellon University(cmu.edu)']","21 October, 2024"
Brain-inspired $L_p$-Convolution benefits large kernels and aligns better with visual cortex,"['Jea Kwon', 'Sungjun Lim', 'Kyungwoo Song', 'C. Justin Lee']","['Max Planck Institute(mpi-sp.org)', 'Applied Statistics and Data Science,Yonsei University(yonsei.ac.kr)', 'Yonsei University(yonsei.ac.kr)', 'Insitute for Basic Science(ibs.re.kr)']",Not Found
Deconstructing What Makes a Good Optimizer for Autoregressive Language Models,"['Rosie Zhao', 'Depen Morwani', 'David Brandfonbrener', 'Nikhil Vyas', 'Sham M. Kakade']","['School of Engineering and Applied Sciences,Harvard University, Harvard University(g.harvard.edu)', 'Harvard University, Harvard University(g.harvard.edu)', 'Meta(meta.com)', 'Harvard University(harvard.edu)', 'Harvard University(harvard.edu)']",Not Found
dEBORA: Efficient Bilevel Optimization-based low-Rank Adaptation,"['Emanuele Zangrando', 'Sara Venturini', 'Francesco Rinaldi', 'Francesco Tudisco']","['Gran Sasso Science Institute(gssi.it)', 'Senseable City Lab,Massachusetts Institute of Technology(mit.edu)', ""Universita' di Padova, University of Padua(math.unipd.it)"", 'University of Edinburgh, University of Edinburgh(ed.ac.uk)']",Not Found
Interaction Asymmetry: A General Principle for Learning Composable Abstractions,"['Jack Brady', 'Julius von Kügelgen', 'Sebastien Lachapelle', 'Simon Buchholz', 'Thomas Kipf', 'Wieland Brendel']","['Intelligent Systems,Max-Planck Institute(mpg.de)', 'Mathematics,ETHZ - ETH Zurich(ethz.ch)', 'SAIL Montreal,Samsung(samsung.com)', 'Max-Planck Institute(mpg.de)', 'Google(google.com)', 'ELLIS Institute Tübingen(tue.ellis.eu)']",November 2024
Decoupling Angles and Strength in Low-rank Adaptation,"['Massimo Bini', 'Leander Girrbach', 'Zeynep Akata']","['Helmholtz Zentrum München(helmholtz-munich.de)', 'Not Found', 'Not Found']","23 March, 2025"
AutoG: Towards automatic graph construction from tabular data,"['Zhikai Chen', 'Han Xie', 'Jian Zhang', 'Xiang song', 'Jiliang Tang', 'Huzefa Rangwala', 'George Karypis']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","25 January, 2025"
How Learnable Grids Recover Fine Detail in Low Dimensions: A Neural Tangent Kernel Analysis of Multigrid Parametric Encodings,"['Samuel Audia', 'Soheil Feizi', 'Matthias Zwicker', 'Dinesh Manocha']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",April 2025
AndroidWorld: A Dynamic Benchmarking Environment for Autonomous Agents,"['Christopher Rawles', 'Sarah Clinckemaillie', 'Yifan Chang', 'Jonathan Waltz', 'Gabrielle Lau', 'Marybeth Fair', 'Alice Li', 'William E Bishop', 'Wei Li', 'Folawiyo Campbell-Ajala', 'Daniel Kenji Toyama', 'Robert James Berry', 'Divya Tyamagundlu', 'Timothy P Lillicrap', 'Oriana Riva']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","23 May, 2024"
Safety Representations for Safer Policy Learning,"['Kaustubh Mani', 'Vincent Mai', 'Charlie Gauthier', 'Annie S Chen', 'Samer B. Nashed', 'Liam Paull']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2025
Combining Induction and Transduction for Abstract Reasoning,"['Wen-Ding Li', 'Keya Hu', 'Carter Larsen', 'Yuqing Wu', 'Simon Alford', 'Caleb Woo', 'Spencer M. Dunn', 'Hao Tang', 'Wei-Long Zheng', 'Yewen Pu', 'Kevin Ellis']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","4 November, 2024"
CViT: Continuous Vision Transformer for Operator Learning,"['Sifan Wang', 'Jacob H Seidman', 'Shyam Sankaran', 'Hanwen Wang', 'George J. Pappas', 'Paris Perdikaris']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","22 May, 2024"
ReCogLab: a framework testing relational reasoning & cognitive hypotheses on LLMs,"['Andrew Liu', 'Henry Prior', 'Gargi Balasubramaniam', 'Rivka Moroshko', 'Amir Zait', 'Ilia Labzovsky', 'Danny Karmon', 'Ishita Dasgupta', 'Kim Stachenfeld', 'Kenneth Marino']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
MGCFNN: A Neural MultiGrid Solver with Novel Fourier Neural Network for High Wave Number Helmholtz Equations,"['Yan Xie', 'Minrui Lv', 'Chen-Song Zhang']","['Not Found', 'Not Found', 'Not Found']",Not Found
CirT: Global Subseasonal-to-Seasonal Forecasting with Geometry-inspired Transformer,"['Yang Liu', 'Zinan Zheng', 'Jiashun Cheng', 'Fugee Tsung', 'Deli Zhao', 'Yu Rong', 'Jia Li']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2025
Accelerating neural network training: An analysis of the AlgoPerf competition,"['Priya Kasimbeg', 'Frank Schneider', 'Runa Eschenhagen', 'Juhan Bae', 'Chandramouli Shama Sastry', 'Mark Saroufim', 'BOYUAN FENG', 'Less Wright', 'Edward Z. Yang', 'Zachary Nado', 'Sourabh Medapati', 'Philipp Hennig', 'Michael Rabbat', 'George E. Dahl']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Google(google.com)']",February 2025
Injecting Universal Jailbreak Backdoors into LLMs in Minutes,"['Zhuowei Chen', 'Qiannan Zhang', 'Shichao Pei']","['University of Pittsburgh(pitt.edu)', 'Weill Cornell Medicine, Cornell University(med.cornell.edu)', 'University of Massachusetts Boston(umb.edu)']",February 2025
Action abstractions for amortized sampling,"['Oussama Boussif', 'Lena Nehale Ezzine', 'Joseph D Viviano', 'Michał Koziarski', 'Moksh Jain', 'Nikolay Malkin', 'Emmanuel Bengio', 'Rim Assouel', 'Yoshua Bengio']","['Université de Montréal(umontreal.ca)', 'DIRO,Mila - Quebec Artificial Intelligence Institute(mila.quebec)', 'Mila Quebec AI Institute(mila.quebec)', 'The Hospital for Sick Children (SickKids)(sickkids.ca)', 'Université de Montréal(umontreal.ca)', 'Not Found', 'Recursion(recursionpharma.com)', 'Not Found', 'computer science and operations research,University of Montreal(umontreal.ca)']",October 2024
Provence: efficient and robust context pruning for retrieval-augmented generation,"['Nadezhda Chirkova', 'Thibault Formal', 'Vassilina Nikoulina', 'Stéphane CLINCHANT']","['Naver Labs Europe(naverlabs.com)', 'Naver Labs Europe(naverlabs.com)', 'Naver Labs Europe(naverlabs.com)', 'Naver Labs Europe(naverlabs.com)']",January 2025
Fictitious Synthetic Data Can Improve LLM Factuality via Prerequisite Learning,"['Yujian Liu', 'Shiyu Chang', 'Tommi Jaakkola', 'Yang Zhang']","['Computer Science,University of California, Santa Barbara(ucsb.edu)', 'University of California, Santa Barbara(ucsb.edu)', 'Not Found', 'International Business Machines(ibm.com)']",October 2024
Second Order Bounds for Contextual Bandits with Function Approximation,['Aldo Pacchiano'],"['Computing and Data Sciences,Boston University, Boston University(bu.edu)']","24 September, 2024"
Unveiling the Magic of Code Reasoning through Hypothesis Decomposition and Amendment,"['Yuze Zhao', 'Tianyun Ji', 'Wenjun Feng', 'Zhenya Huang', 'Qi Liu', 'Zhiding Liu', 'Yixiao Ma', 'Kai Zhang', 'Enhong Chen']","['University of Science and Technology of China(ustc.edu.cn)', 'University of Science and Technology of China(ustc.edu.cn)', 'University of Science and Technology of China(ustc.edu.cn)', 'School of Computer Science and Technology,University of Science and Technology of China(ustc.edu.cn)', 'School of Artificial Intelligence and Data Science,University of Science and Technology of China(ustc.edu.cn)', 'State Key Laboratory of Cognitive Intelligence,University of Science and Technology of China(mail.ustc.edu.cn)', 'University of Science and Technology of China(ustc.edu.cn)', 'University of Science and Technology of China(ustc.edu.cn)', 'School of Computer Science and Technology,University of Science and Technology of China(ustc.edu.cn)']","17 February, 2025"
Mitigating Parameter Interference in Model Merging via Sharpness-Aware Fine-Tuning,"['Yeoreum Lee', 'Jinwook Jung', 'Sungyong Baik']","['Artificial Intelligence,Hanyang University(hanyang.ac.kr)', 'Hanyang University(hanyang.ac.kr)', 'Hanyang University(hanyang.ac.kr)']",April 2025
Flow: Modularized Agentic Workflow Automation,"['Boye Niu', 'Yiliao Song', 'Kai Lian', 'Yifan Shen', 'Yu Yao', 'Kun Zhang', 'Tongliang Liu']","['University of Sydney, University of Sydney(uni.sydney.edu.au)', 'School of Computer and Mathematical Sciences,University of Adelaide(adelaide.edu.au)', 'University of Sydney, University of Sydney(usyd.edu.au)', 'Machine Learning,Mohamed bin Zayed University of Artificial Intelligence(mbzuai.ac.ae)', 'School of Computer Science,University of Sydney(sydney.edu.au)', 'Mohamed bin Zayed University of Artificial Intelligence(mbzuai.ac.ae)', 'University of Sydney(sydney.edu.au)']","13 January, 2025"
S4M: S4 for multivariate time series forecasting with Missing values,"['Peng Jing', 'Meiqi Yang', 'Qiong Zhang', 'Xiaoxiao Li']","['ISBD,Renmin University of China(ruc.edu.cn)', 'Environmental engineering,Princeton University(princeton.edu)', 'Institute of Statistics and Big Data,Renmin University of China(ruc.edu.cn)', 'Electrical and Computer Engineering,University of British Columbia(ece.ubc.ca)']",March 2025
An Exploration with Entropy Constrained 3D Gaussians for 2D Video Compression,"['Xiang Liu', 'Bin Chen', 'Zimo Liu', 'Yaowei Wang', 'Shu-Tao Xia']","['Shenzhen International Graduate School,Tsinghua University, Tsinghua University(mail.tsinghua.edu.cn)', 'Harbin Institute of Technology, Shenzhen(hit.edu.cn)', 'PengCheng Lab(pcl.ac.cn)', 'Harbin Institute of Technology, Shenzhen(hitsz.edu.cn)', 'Division of Information Science and Technology,Shenzhen International Graduate School, Tsinghua University(sz.tsinghua.edu.cn)']",Not Found
"ILLUSION: Unveiling Truth with a Comprehensive Multi-Modal, Multi-Lingual Deepfake Dataset","['Kartik Thakral', 'Rishabh Ranjan', 'Akanksha Singh', 'Akshat Jain', 'Mayank Vatsa', 'Richa Singh']","['ATG,Dolby(dolby.com)', 'Computer Science,Indian Institute of Technology Jodhpur, India(iitj.ac.in)', 'Indian Institute of Technology, Madras(iitm.ac.in)', 'Artificial Intelligence and Data Science,Indian Institute of Technology, Jodhpur(iitj.ac.in)', 'Indian Institute of Technology Jodhpur, India(iitj.ac.in)', 'Indian Institute of Technology Jodhpur, India(iitj.ac.in)']",Not Found
Gramian Multimodal Representation Learning and Alignment,"['Giordano Cicchetti', 'Eleonora Grassucci', 'Luigi Sigillo', 'Danilo Comminiello']","['DIET,University of Roma ""La Sapienza""(uniroma1.it)', 'DIET,Sapienza University of Rome(uniroma1.it)', 'DIET,University of Roma ""La Sapienza""(uniroma1.it)', 'Department of Information Engineering, Electronics and Telecommunications,Sapienza University of Rome(uniroma1.it)']","16 December, 2024"
Going Beyond Static: Understanding Shifts with Time-Series Attribution,"['Jiashuo Liu', 'Nabeel Seedat', 'Peng Cui', 'Mihaela van der Schaar']","['Computer Science,Tsinghua University(mails.tsinghua.edu.cn)', 'Foundational ML Research,Thomson Reuters(thomsonreuters.com)', 'Department of Computer Science,Tsinghua University, Tsinghua University(tsinghua.edu.cn)', 'University of Cambridge(cam.ac.uk)']",Not Found
Video In-context Learning: Autoregressive Transformers are Zero-Shot Video Imitators,"['Wentao Zhang', 'Junliang Guo', 'Tianyu He', 'Li Zhao', 'Linli Xu', 'Jiang Bian']","['University of Science and Technology of China(ustc.edu.cn)', 'Microsoft(microsoft.com)', 'Microsoft Research Asia(microsoft.com)', 'Microsoft(microsoft.com)', 'Not Found', 'Microsoft Research,Microsoft(microsoft.com)']","10 July, 2024"
HR-Extreme: A High-Resolution Dataset for Extreme Weather Forecasting,"['Nian Ran', 'Peng Xiao', 'Yue Wang', 'Wesley Shi', 'Jianxin Lin', 'Qi Meng', 'Richard Allmendinger']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","27 September, 2024"
MathGAP: Out-of-Distribution Evaluation on Problems with Arbitrarily Complex Proofs,"['Andreas Opedal', 'Haruki Shirakami', 'Bernhard Schölkopf', 'Abulhair Saparov', 'Mrinmaya Sachan']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","17 October, 2024"
Feature-Based Online Bilateral Trade,"['Solenne Gaucher', 'Martino Bernasconi', 'Matteo Castiglioni', 'Andrea Celli', 'Vianney Perchet']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",May 2024
Interpretable Causal Representation Learning for Biological Data in the Pathway Space,"['Jesus de la Fuente Cedeño', 'Robert Lehmann', 'Carlos Ruiz-Arenas', 'Jan Voges', 'Irene Marín-Goñi', 'Xabier Martinez de Morentin', 'David Gomez-Cabrero', 'Idoia Ochoa', 'Jesper Tegnér', 'Vincenzo Lagani', 'Mikel Hernaez']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",June 2025
Separation Power of Equivariant Neural Networks,"['Marco Pacini', 'Xiaowen Dong', 'Bruno Lepri', 'Gabriele Santin']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","13 June, 2024"
HASARD: A Benchmark for Vision-Based Safe Reinforcement Learning in Embodied Agents,"['Tristan Tomilin', 'Meng Fang', 'Mykola Pechenizkiy']","['Not Found', 'Not Found', 'Not Found']",March 2025
Associative memory and dead neurons,"['Vladimir Fanaskov', 'Ivan Oseledets']","['Not Found', 'Not Found']","1 October, 2024"
The OMG dataset: An Open MetaGenomic corpus for mixed-modality genomic language modeling,"['Andre Cornman', 'Jacob West-Roberts', 'Antonio Pedro Camargo', 'Simon Roux', 'Martin Beracochea', 'Milot Mirdita', 'Sergey Ovchinnikov', 'Yunha Hwang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Physics-informed Temporal Difference Metric Learning for Robot Motion Planning,"['Ruiqi Ni', 'zherong pan', 'Ahmed H Qureshi']","['Not Found', 'Not Found', 'Not Found']",May 2025
Towards Scalable Topological Regularizers,"['Wong Hiu Tung', 'Darrick Lee', 'Hong Yan']","['Not Found', 'Not Found', 'Not Found']","24 January, 2025"
KaSA: Knowledge-Aware Singular-Value Adaptation of Large Language Models,"['Fan Wang', 'Juyong Jiang', 'Chansung Park', 'Sunghun Kim', 'Jing Tang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","8 December, 2024"
The Foundations of Tokenization: Statistical and Computational Concerns,"['Juan Luis Gastaldi', 'John Terilla', 'Luca Malagutti', 'Brian DuSell', 'Tim Vieira', 'Ryan Cotterell']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","16 July, 2024"
Can Video LLMs Refuse to Answer? Alignment for Answerability in Video Large Language Models,"['Eunseop Yoon', 'Hee Suk Yoon', 'Mark A. Hasegawa-Johnson', 'Chang D. Yoo']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Intrinsic Dimension Correlation: uncovering nonlinear connections in multimodal representations,"['Lorenzo Basile', 'Santiago Acevedo', 'Luca Bortolussi', 'Fabio Anselmi', 'Alex Rodriguez']","['Area Science Park(areasciencepark.it)', 'Data Science,International Higher School for Advanced Studies Trieste(sissa.it)', 'Mathematics, Informatics, Geosciences,University of Trieste(units.it)', 'University of Trieste(units.it)', 'University of Trieste(units.it)']","22 June, 2024"
Regret-Optimal List Replicable Bandit Learning: Matching Upper and Lower Bounds,"['Michael Chen', 'A. Pavan', 'N. V. Vinodchandran', 'Ruosong Wang', 'Lin Yang']","['Department of Computer Science,Iowa State University(iastate.edu)', 'Computer Science,Iowa State University(iastate.edu)', 'Not Found', 'Peking University(pku.edu.cn)', 'Electrical and Computer Engineering / Computer Science,University of California, Los Angeles(ucla.edu)']",Not Found
Promptriever: Instruction-Trained Retrievers Can Be Prompted Like Language Models,"['Orion Weller', 'Benjamin Van Durme', 'Dawn Lawrie', 'Ashwin Paranjape', 'Yuhao Zhang', 'Jack Hessel']","['Facebook(meta.com)', 'Not Found', 'Human Language Technology Center of Excellence,Johns Hopkins University(jhu.edu)', 'Stanford University(stanford.edu)', 'Amazon AWS AI(amazon.com)', 'Samaya AI(samaya.ai)']",September 2024
"Everything, Everywhere, All at Once: Is Mechanistic Interpretability Identifiable?","['Maxime Méloux', 'Silviu Maniu', 'François Portet', 'Maxime Peyrard']","['LIG,Université Grenoble Alpes(univ-grenoble-alpes.fr)', 'Université Grenoble Alpes(univ-grenoble-alpes.fr)', ""Laboratoire d'informatique de Grenoble,Université Grenoble Alpes(univ-grenoble-alpes.fr)"", 'Université de Grenoble (LIG),CNRS(cnrs.fr)']",Not Found
Language Models Need Inductive Biases to Count Inductively,"['Yingshan Chang', 'Yonatan Bisk']","['Language Technologies Institute,Carnegie Mellon University(cmu.edu)', 'Carnegie Mellon University(cmu.edu)']","30 May, 2024"
General Scene Adaptation for Vision-and-Language Navigation,"['Haodong Hong', 'Yanyuan Qiao', 'Sen Wang', 'Jiajun Liu', 'Qi Wu']","['EECS,University of Queensland(uq.edu.au)', 'EPFL(epfl.ch)', 'The University of Queensland(uq.edu.au)', 'EECS,The University of Queensland(uq.edu.au)', 'ComputerScience,The University of Adelaide(adelaide.edu.au)']",January 2025
Bridging Context Gaps: Leveraging Coreference Resolution for Long Contextual Understanding,"['Yanming Liu', 'Xinyue Peng', 'Jiannan Cao', 'Shi Bo', 'Yanxin Shen', 'Tianyu Du', 'Sheng Cheng', 'Xun Wang', 'Jianwei Yin', 'Xuhong Zhang']","['Zhejiang University(zju.edu.cn)', 'Southeast University(seu.edu.cn)', 'Apple(apple.com)', 'Not Found', 'School of Software Technology,Zhejiang University(zju.edu.cn)', 'School of Software Technology,Zhejiang University(zju.edu.cn)', 'School of Software Technology,Zhejiang University(zju.edu.cn)', 'Algorithm engineer,Northeast Forest University(nefu.edu.cn)', 'Computer Science,Zhejiang University(zju.edu.cn)', 'Zhejiang University(zju.edu.cn)']","2 October, 2024"
Scalable Mechanistic Neural Networks,"['Jiale Chen', 'Dingling Yao', 'Adeel Pervez', 'Dan Alistarh', 'Francesco Locatello']","['Institute of Science and Technology Austria(ista.ac.at)', 'Computer Science,Institute of Science and Technology(ist.ac.at)', 'Institute of Science and Technology Austria(ista.ac.at)', 'Institute of Science and Technology(ist.ac.at)', 'Institute of Science and Technology(ist.ac.at)']","8 October, 2024"
Linear Partial Gromov-Wasserstein Embedding,"['Yikun Bai', 'Abihith Kothapalli', 'Hengrong Du', 'Rocio Diaz Martin', 'Soheil Kolouri']","['Computer science,Vanderbilt University(vanderbilt.edu)', 'Machine Learning Department,Carnegie Mellon University(cmu.edu)', 'Mathematics and Computer Science,Fisk University(fisk.edu)', 'Department of Mathematics,Florida State University(fsu.edu)', 'Computer Science,Vanderbilt University(vanderbilt.edu)']","21 October, 2024"
As Simple as Fine-tuning: LLM Alignment via Bidirectional Negative Feedback Loss,"['Xin Mao', 'Huimin Xu', 'Feng-Lin Li', 'Ziqi Jin', 'WANG CHEN', 'Wei Zhang', 'Anh Tuan Luu']","['ByteDance Inc.(bytedance.com)', 'Nanyang Technological University(ntu.edu.sg)', 'Shopee(shopee.com)', 'Computer Science and Design,Singapore University of Technology and Design(sutd.edu.sg)', 'SHOPEE,SHOPEE(shopee.com)', 'sea group(sea.com)', 'Nanyang Technological University(ntu.edu.sg)']","7 October, 2024"
E(3)-equivariant models cannot learn chirality: Field-based molecular generation,"['Alexandru Dumitrescu', 'Dani Korpela', 'Markus Heinonen', 'Yogesh Verma', 'Valerii Iakovlev', 'Vikas Garg', 'Harri Lähdesmäki']","['Aalto University(aalto.fi)', 'Aalto University(aalto.fi)', 'Aalto University(aalto.fi)', 'Aalto University(aalto.fi)', 'Aalto University(aalto.fi)', 'Not Found', 'Computer science,Aalto University(aalto.fi)']","24 February, 2024"
One Model Transfer to All: On Robust Jailbreak Prompts Generation against LLMs,"['Linbao Li', 'Yannan Liu', 'Daojing He', 'YU LI']","['Harbin Institute of Technology, Shenzhen(stu.hit.edu.cn)', 'ByteDance(bytedance.com)', 'School of Computer Science and Technology,Harbin Institute of Technology(hit.edu.cn)', 'Zhejiang University(zju.edu.cn)']",May 2025
PaPaGei: Open Foundation Models for Optical Physiological Signals,"['Arvind Pillai', 'Dimitris Spathis', 'Fahim Kawsar', 'Mohammad Malekzadeh']","['Computer Science,Dartmouth College(dartmouth.edu)', 'Google(google.com)', 'Computing Science,University of Glasgow(glasgow.ac.uk)', 'Nokia networks GmbH(nokia-bell-labs.com)']","27 October, 2024"
Sensitivity-Constrained Fourier Neural Operators for Forward and Inverse Problems in Parametric Differential Equations,"['Abdolmehdi Behroozi', 'Chaopeng Shen', 'Daniel Kifer']","['Department of Civil and Environmental Engineering,Pennsylvania State University(psu.edu)', 'Not Found', 'Not Found']","13 May, 2025"
Captured by Captions: On Memorization and its Mitigation in CLIP Models,"['Wenhao Wang', 'Adam Dziedzic', 'Grace C. Kim', 'Michael Backes', 'Franziska Boenisch']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","10 February, 2025"
CHASE-SQL: Multi-Path Reasoning and Preference Optimized Candidate Selection in Text-to-SQL,"['Mohammadreza Pourreza', 'Hailong Li', 'Ruoxi Sun', 'Yeounoh Chung', 'Shayan Talaei', 'Gaurav Tarlok Kakkar', 'Yu Gan', 'Amin Saberi', 'Fatma Ozcan', 'Sercan O Arik']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",October 2024
JPEG Inspired Deep Learning,"['Ahmed H. Salamah', 'Kaixiang Zheng', 'Yiwen Liu', 'EN-HUI YANG']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","9 October, 2024"
MLLM as Retriever: Interactively Learning Multimodal Retrieval for Embodied Agents,"['Junpeng Yue', 'Xinrun Xu', 'Börje F. Karlsson', 'Zongqing Lu']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","4 October, 2024"
Divergence-Regularized Discounted Aggregation: Equilibrium Finding in Multiplayer Partially Observable Stochastic Games,"['Runyu Lu', 'Yuanheng Zhu', 'Dongbin Zhao']","['Not Found', 'Not Found', 'Not Found']",Not Found
The Case for Cleaner Biosignals: High-fidelity Neural Compressor Enables Transfer from Cleaner iEEG to Noisier EEG,"['Francesco S. Carzaniga', 'Gary Tom Hoppeler', 'Michael Hersche', 'Kaspar Schindler', 'Abbas Rahimi']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2025
Preference Diffusion for Recommendation,"['Shuo Liu', 'An Zhang', 'Guoqing Hu', 'Hong Qian', 'Tat-Seng Chua']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",September 2025
Rethinking Evaluation of Sparse Autoencoders through the Representation of Polysemous Words,"['Gouki Minegishi', 'Hiroki Furuta', 'Yusuke Iwasawa', 'Yutaka Matsuo']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","8 January, 2025"
Tool-Planner: Task Planning with Clusters across Multiple Tools,"['Yanming Liu', 'Xinyue Peng', 'Jiannan Cao', 'Shi Bo', 'Yuwei Zhang', 'Xuhong Zhang', 'Sheng Cheng', 'Xun Wang', 'Jianwei Yin', 'Tianyu Du']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","6 June, 2024"
On a Connection Between Imitation Learning and RLHF,"['Teng Xiao', 'Yige Yuan', 'Mingxiao Li', 'Zhengyu Chen', 'Vasant G Honavar']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",March 2025
GIFT: Unlocking Full Potential of Labels in Distilled Dataset at Near-zero Cost,"['Xinyi Shang', 'Peng Sun', 'Tao Lin']","['Not Found', 'Not Found', 'Not Found']","23 May, 2024"
Beyond Mere Token Analysis: A Hypergraph Metric Space Framework for Defending Against Socially Engineered LLM Attacks,"['Manohar Kaul', 'Aditya Saibewar', 'Sadbhavana Babar']","['Not Found', 'Not Found', 'Not Found']",Not Found
Controlling Space and Time with Diffusion Models,"['Daniel Watson', 'Saurabh Saxena', 'Lala Li', 'Andrea Tagliasacchi', 'David J. Fleet']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","10 July, 2024"
Geometry Image Diffusion: Fast and Data-Efficient Text-to-3D with Image-Based Surface Representation,"['Slava Elizarov', 'Ciara Rowles', 'Simon Donné']","['Unity software(unity.com)', 'Reaserch,Brighton(unity.com)', 'Stability AI(stability.ai)']",September 2024
Persistent Pre-training Poisoning of LLMs,"['Yiming Zhang', 'Javier Rando', 'Ivan Evtimov', 'Jianfeng Chi', 'Eric Michael Smith', 'Nicholas Carlini', 'Florian Tramèr', 'Daphne Ippolito']","['School of Computer Science, Carnegie Mellon University(cs.cmu.edu)', 'Anthropic(anthropic.com)', 'Facebook(facebook.com)', 'Meta AI(meta.com)', 'Meta AI(meta.com)', 'Anthropic(anthropic.com)', 'ETHZ - ETH Zurich(ethz.ch)', 'Language Technologies Institute,Carnegie Mellon University(cmu.edu)']",October 2024
CipherPrune:  Efficient and Scalable Private Transformer Inference,"['Yancheng Zhang', 'Jiaqi Xue', 'Mengxin Zheng', 'Mimi Xie', 'Mingzhe Zhang', 'Lei Jiang', 'Qian Lou']","['Computer Science,University of Central Florida(ucf.edu)', 'Computer Science,University of Central Florida(ucf.edu)', 'Computer Science,University of Central Florida(ucf.edu)', 'Computer Science,University of Texas at San Antonio(utsa.edu)', 'Institute of Information Engineering, Chinese Academy of Sciences(iie.ac.cn)', 'Intelligent Systems Engineering,Indiana University(iu.edu)', 'University of Central Florida(ucf.edu)']","23 February, 2025"
Approximating Full Conformal Prediction for Neural Network Regression with Gauss-Newton Influence,"['Dharmesh Tailor', 'Alvaro Correia', 'Eric Nalisnick', 'Christos Louizos']","['University of Amsterdam(uva.nl)', 'Qualcomm(qualcomm.com)', 'Computer Science,Johns Hopkins University(jhu.edu)', 'Not Found']",July 2025
Adversarial Policy Optimization for Offline Preference-based Reinforcement Learning,"['Hyungkyu Kang', 'Min-hwan Oh']","['Seoul National University(snu.ac.kr)', 'Seoul National University(snu.ac.kr)']","7 March, 2025"
