Title,Authors,Institutes,Submission Date
Azimuth Super-Resolution for FMCW Radar in Autonomous Driving,"['Yu-Jhe Li', 'Shawn Hunt', 'Jinhyung Park', 'Matthew O’Toole', 'Kris Kitani']","['Carnegie Mellon University', 'Wayne State University', 'Carnegie Mellon University', 'Carnegie Mellon University', 'Carnegie Mellon University']",Not Found
Bitstream-Corrupted JPEG Images Are Restorable: Two-Stage Compensation and Alignment Framework for Image Restoration,"['Wenyang Liu', 'Yi Wang', 'Kim-Hui Yap', 'Lap-Pui Chau']","['Nanyang Technological University', 'Nanyang Technological University', 'Nanyang Technological University', 'The Hong Kong Polytechnic University']",April 2023
MagicNet: Semi-Supervised Multi-Organ Segmentation via Magic-Cube Partition and Recovery,"['Duowen Chen', 'Yunhao Bai', 'Wei Shen', 'Qingli Li', 'Lequan Yu', 'Yan Wang']","['East China Normal University', '', None, 'East China Normal University', 'The University of Hong Kong', 'East China Normal University']","29 December, 2022"
Neural Residual Radiance Fields for Streamably Free-Viewpoint Videos,"['Liao Wang', 'Qiang Hu', 'Qihan He', 'Ziyu Wang', 'Jingyi Yu', 'Tinne Tuytelaars', 'Lan Xu', 'Minye Wu']","['', 'ShanghaiTech University', 'ShanghaiTech University', 'ShanghaiTech University', 'Shanghai Tech University', 'KU Leuven', None, 'KU Leuven']","10 April, 2023"
TTA-COPE: Test-Time Adaptation for Category-Level Object Pose Estimation,"['Taeyeop Lee', 'Jonathan Tremblay', 'Valts Blukis', 'Bowen Wen', 'Byeong-Uk Lee', 'Inkyu Shin', 'Stan Birchfield', 'In So Kweon', 'Kuk-Jin Yoon']","[None, 'NVIDIA', 'NVIDIA', 'NVIDIA', None, 'Korea Advanced Institute of Science & Technology', 'NVIDIA', 'Korea Advanced Institute of Science and Technology', None]",March 2023
Masked and Adaptive Transformer for Exemplar Based Image Translation,"['Chang Jiang', 'Fei Gao', 'Biao Ma', 'Yuhao Lin', 'Nannan Wang', 'Gang Xu']","['hangzhou dianzi university', 'Xidian University', 'Hangzhou Dianzi University', 'Hangzhou Dianzi University', 'Xidian University', 'Hangzhou Dianzi University']",March 2023
NAR-Former: Neural Architecture Representation Learning Towards Holistic Attributes Prediction,"['Yun Yi', 'Haokui Zhang', 'Wenze Hu', 'Nannan Wang', 'Xiaoyu Wang']","['Xidian University', 'Intellifusion', 'UCLA, University of California, Los Angeles', 'Xidian University', 'Snap Research']","15 November, 2022"
Boosting Weakly-Supervised Temporal Action Localization With Text Information,"['Guozhang Li', 'De Cheng', 'Xinpeng Ding', 'Nannan Wang', 'Xiaoyu Wang', 'Xinbo Gao']","[""Xi'an University of Electronic Science and Technology"", 'Xidian University', 'Hong Kong University of Science and Technology', 'Xidian University', 'Snap Research', 'Xidian University']",May 2023
Imagic: Text-Based Real Image Editing With Diffusion Models,"['Bahjat Kawar', 'Shiran Zada', 'Oran Lang', 'Omer Tov', 'Huiwen Chang', 'Tali Dekel', 'Inbar Mosseri', 'Michal Irani']","['Technion', 'Research, Google', 'Google', 'Google', 'Google', 'Weizmann Institute of Science', 'Google', 'Weizmann Institute of Science']","17 October, 2022"
MEDIC: Remove Model Backdoors via Importance Driven Cloning,"['Qiuling Xu', 'Guanhong Tao', 'Jean Honorio', 'Yingqi Liu', 'Shengwei An', 'Guangyu Shen', 'Siyuan Cheng', 'Xiangyu Zhang']","['Purdue University', 'Purdue University', 'Purdue University', 'Microsoft', 'Purdue University', 'Purdue University', 'Purdue University', ', Purdue University']",Not Found
VDN-NeRF: Resolving Shape-Radiance Ambiguity via View-Dependence Normalization,"['Bingfan Zhu', 'Yanchao Yang', 'Xulong Wang', 'Youyi Zheng', 'Leonidas Guibas']","['Zhejiang University', 'University of Hong Kong', 'Zhejiang University', 'Zhejiang University', 'Stanford University']",March 2023
Feature Separation and Recalibration for Adversarial Robustness,"['Woo Jae Kim', 'Yoonki Cho', 'Junsik Jung', 'Sung-Eui Yoon']","['Korea Advanced Institute of Science and Technology (KAIST)', 'KAIST', 'KAIST', 'KAIST']",March 2023
Learning Visual Representations via Language-Guided Sampling,"['Mohamed El Banani', 'Karan Desai', 'Justin Johnson']","['University of Michigan', None, 'University of Michigan']","23 February, 2023"
Cascaded Local Implicit Transformer for Arbitrary-Scale Super-Resolution,"['Hao-Wei Chen', 'Yu-Syuan Xu', 'Min-Fong Hong', 'Yi-Min Tsai', 'Hsien-Kai Kuo', 'Chun-Yi Lee']","['National Tsing Hua University', 'MediaTek', 'National Tsing Hua University', 'National Taiwan University', 'National Chiao Tung University', 'National Tsing Hua University']",March 2023
NIPQ: Noise Proxy-Based Integrated Pseudo-Quantization,"['Juncheol Shin', 'Junhyuk So', 'Sein Park', 'Seungyeop Kang', 'Sungjoo Yoo', 'Eunhyeok Park']","['Pohang University of Science and Technology', 'Pohang University of Science and Technology', 'Pohang University of Science and Technology', 'Seoul National University', None, 'POSTECH']","1 June, 2022"
Stimulus Verification Is a Universal and Effective Sampler in Multi-Modal Human Trajectory Prediction,"['Jianhua Sun', 'Yuxuan Li', 'Liang Chai', 'Cewu Lu']","[None, 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University']",Not Found
3DAvatarGAN: Bridging Domains for Personalized Editable Avatars,"['Rameen Abdal', 'Hsin-Ying Lee', 'Peihao Zhu', 'Menglei Chai', 'Aliaksandr Siarohin', 'Peter Wonka', 'Sergey Tulyakov']","['Snap Inc. KAUST', 'Snap Inc.', 'KAUST', 'Google', 'Snap Inc.', 'KAUST', 'Snap Inc.']","6 January, 2023"
STMT: A Spatial-Temporal Mesh Transformer for MoCap-Based Action Recognition,"['Xiaoyu Zhu', 'Po-Yao Huang', 'Junwei Liang', 'Celso M. de Melo', 'Alexander G. Hauptmann']","['Carnegie Mellon University', 'Facebook', 'Hong Kong University of Science and Technology', 'University of Southern California', 'School of Computer Science, Carnegie Mellon University']","31 March, 2023"
Probabilistic Prompt Learning for Dense Prediction,"['Hyeongjun Kwon', 'Taeyong Song', 'Somi Jeong', 'Jin Kim', 'Jinhyun Jang', 'Kwanghoon Sohn']","[None, 'Yonsei University', 'NAVER LABS', 'Yonsei University, Seoul, South Korea', 'Yonsei University', 'Yonsei University']",April 2023
Visibility Constrained Wide-Band Illumination Spectrum Design for Seeing-in-the-Dark,"['Muyao Niu', 'Zhuoxiao Li', 'Zhihang Zhong', 'Yinqiang Zheng']","['The University of Tokyo', 'Univerisity of Tokyo', 'The University of Tokyo', None]",March 2023
Leapfrog Diffusion Model for Stochastic Trajectory Prediction,"['Weibo Mao', 'Chenxin Xu', 'Qi Zhu', 'Siheng Chen', 'Yanfeng Wang']","[None, 'Shanghai Jiao Tong University & National University of Singapore', 'Shanghai Jiaotong University', 'Shanghai Jiao Tong University', None]",March 2023
EqMotion: Equivariant Multi-Agent Motion Prediction With Invariant Interaction Reasoning,"['Chenxin Xu', 'Robby T. Tan', 'Yuhong Tan', 'Siheng Chen', 'Yu Guang Wang', 'Xinchao Wang', 'Yanfeng Wang']","['Shanghai Jiao Tong University & National University of Singapore', 'National University of Singapore', 'Shanghai Jiaotong University', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University', 'National University of Singapore', None]","20 March, 2023"
Multiscale Tensor Decomposition and Rendering Equation Encoding for View Synthesis,"['Kang Han', 'Wei Xiang']","['James Cook University', 'La Trobe University']","7 March, 2023"
X-Pruner: eXplainable Pruning for Vision Transformers,"['Lu Yu', 'Wei Xiang']","['James Cook University', 'La Trobe University']","8 March, 2023"
MDL-NAS: A Joint Multi-Domain Learning Framework for Vision Transformer,"['Shiguang Wang', 'Tao Xie', 'Jian Cheng', 'Xingcheng Zhang', 'Haijun Liu']","[None, None, 'University of Electronic Science and Technology of China', 'The Chinese University of Hong Kong', 'Chongqing University']",Not Found
Poly-PC: A Polyhedral Network for Multiple Point Cloud Tasks at Once,"['Tao Xie', 'Shiguang Wang', 'Ke Wang', 'Linqi Yang', 'Zhiqiang Jiang', 'Xingcheng Zhang', 'Kun Dai', 'Ruifeng Li', 'Jian Cheng']","[None, None, 'Robotics Institute', 'Harbin Institute of Technology', 'Harbin Institute of Technology', 'The Chinese University of Hong Kong', 'HIT', 'Harbin Institute of Technology', 'University of Electronic Science and Technology of China']",Not Found
Causally-Aware Intraoperative Imputation for Overall Survival Time Prediction,"['Xiang Li', 'Xuelin Qian', 'Litian Liang', 'Lingjie Kong', 'Qiaole Dong', 'Jiejun Chen', 'Dingxia Liu', 'Xiuzhong Yao', 'Yanwei Fu']","['Fudan University', None, 'Fudan University', 'Fudan University', 'Fudan University', None, 'Fudan Nniversity', 'Fudan University', None]",Not Found
Virtual Sparse Convolution for Multimodal 3D Object Detection,"['Hai Wu', 'Chenglu Wen', 'Shaoshuai Shi', 'Xin Li', 'Cheng Wang']","['Xiamen University', 'Xiamen University', 'Saarland Informatics Campus, Max-Planck Institute', None, 'Xiamen University']",March 2023
Learning Human-to-Robot Handovers From Point Clouds,"['Sammy Christen', 'Wei Yang', 'Claudia Pérez-D’Arpino', 'Otmar Hilliges', 'Dieter Fox', 'Yu-Wei Chao']","['ETH Zurich', 'NVIDIA', 'NVIDIA', None, 'University of Washington', 'NVIDIA']",March 2023
UniDexGrasp: Universal Robotic Dexterous Grasping via Learning Diverse Proposal Generation and Goal-Conditioned Policy,"['Yinzhen Xu', 'Weikang Wan', 'Jialiang Zhang', 'Haoran Liu', 'Zikang Shan', 'Hao Shen', 'Ruicheng Wang', 'Haoran Geng', 'Yijia Weng', 'Jiayi Chen', 'Tengyu Liu', 'Li Yi', 'He Wang']","['University of California, San Diego', 'Peking University', 'Peking University', 'Peking University', 'Peking University', 'Peking University', 'Peking University', 'Peking University', 'Stanford University', None, None, '', None]","1 March, 2023"
PartManip: Learning Cross-Category Generalizable Part Manipulation Policy From Point Cloud Observations,"['Haoran Geng', 'Ziming Li', 'Yiran Geng', 'Jiayi Chen', 'Hao Dong', 'He Wang']","['Peking University', 'Peking University', 'Peking University', None, None, None]",March 2023
GAPartNet: Cross-Category Domain-Generalizable Object Perception and Manipulation via Generalizable and Actionable Parts,"['Haoran Geng', 'Helin Xu', 'Chengyang Zhao', 'Chao Xu', 'Li Yi', 'Siyuan Huang', 'He Wang']","['Peking University', 'Tsinghua University', 'Peking University', 'University of California, Los Angeles', '', 'Beijing Institute of General Artificial Intelligence', None]","9 November, 2022"
Progressive Disentangled Representation Learning for Fine-Grained Controllable Talking Head Synthesis,"['Duomin Wang', 'Yu Deng', 'Zixin Yin', 'Heung-Yeung Shum', 'Baoyuan Wang']","['', 'Xiaobing.ai', 'Hong Kong University of Science and Technology', 'Microsoft', 'Xiaobing.ai']",November 2022
UDE: A Unified Driving Engine for Human Motion Generation,"['Zixiang Zhou', 'Baoyuan Wang']","['xiaobing.ai', 'Xiaobing.ai']",November 2022
Learning Detailed Radiance Manifolds for High-Fidelity and 3D-Consistent Portrait Synthesis From Monocular Image,"['Yu Deng', 'Baoyuan Wang', 'Heung-Yeung Shum']","['Xiaobing.ai', 'Xiaobing.ai', 'Microsoft']","25 November, 2022"
Hand Avatar: Free-Pose Hand Animation and Rendering From Monocular Video,"['Xingyu Chen', 'Baoyuan Wang', 'Heung-Yeung Shum']","['Xiaobing.AI', 'Xiaobing.ai', 'Microsoft']","23 November, 2022"
Spectral Bayesian Uncertainty for Image Super-Resolution,"['Tao Liu', 'Jun Cheng', 'Shan Tan']","['Huazhong University of Science and Technology', 'Huazhong University of Science and Technology', 'Huazhong University of Science and Technology']",Not Found
Dense-Localizing Audio-Visual Events in Untrimmed Videos: A Large-Scale Benchmark and Baseline,"['Tiantian Geng', 'Teng Wang', 'Jinming Duan', 'Runmin Cong', 'Feng Zheng']","[None, None, 'Birmingham University', 'Shandong University', 'Southern University of Science and Technology']","22 March, 2023"
Biomechanics-Guided Facial Action Unit Detection Through Force Modeling,"['Zijun Cui', 'Chenyi Kuang', 'Tian Gao', 'Kartik Talamadupula', 'Qiang Ji']","['University of Southern California', 'Rensselaer Polytechnic Institute', 'International Business Machines', 'IBM Research', 'Rensselaer Polytechnic Institute']",Not Found
Understanding and Improving Visual Prompting: A Label-Mapping Perspective,"['Aochuan Chen', 'Yuguang Yao', 'Pin-Yu Chen', 'Yihua Zhang', 'Sijia Liu']","['Michigan State University', 'Michigan State University', None, 'Michigan State University', 'Michigan State University']","21 November, 2022"
Egocentric Audio-Visual Object Localization,"['Chao Huang', 'Yapeng Tian', 'Anurag Kumar', 'Chenliang Xu']","['Department of Computer Science, University of Rochester', 'University of Texas at Dallas', 'Facebook', 'University of Rochester']",March 2023
MIC: Masked Image Consistency for Context-Enhanced Domain Adaptation,"['Lukas Hoyer', 'Dengxin Dai', 'Haoran Wang', 'Luc Van Gool']","['ETH Zurich', '', 'Saarland Informatics Campus, Max-Planck Institute', 'ETH Zurich']","2 December, 2022"
GFPose: Learning 3D Human Pose Prior With Gradient Fields,"['Hai Ci', 'Mingdong Wu', 'Wentao Zhu', 'Xiaoxuan Ma', 'Hao Dong', 'Fangwei Zhong', 'Yizhou Wang']","['Beijing Institute for General Artificial Intelligence', 'Center on Frontiers of Computing Studies,Peking University', None, '', None, 'Peking University', 'Peking University']",December 2022
Quantum Multi-Model Fitting,"['Matteo Farina', 'Luca Magri', 'Willi Menapace', 'Elisa Ricci', 'Vladislav Golyanik', 'Federica Arrigoni']","['University of Trento', 'Polytechnic Institute of Milan', 'University of Trento', 'University of Trento', 'MPI for Informatics', 'Polytechnic Institute of Milan']",April 2025
EventNeRF: Neural Radiance Fields From a Single Colour Event Camera,"['Viktor Rudnev', 'Mohamed Elgharib', 'Christian Theobalt', 'Vladislav Golyanik']","['Max-Planck Institute for Informatics, SIC', 'Saarland Informatics Campus, Max-Planck Institute', 'MPI Informatik', 'MPI for Informatics']","23 June, 2022"
Self-Supervised Pre-Training With Masked Shape Prediction for 3D Scene Understanding,"['Li Jiang', 'Zetong Yang', 'Shaoshuai Shi', 'Vladislav Golyanik', 'Dengxin Dai', 'Bernt Schiele']","['Max Planck Institute for Informatics', 'The Chinese University of Hong Kong', 'Saarland Informatics Campus, Max-Planck Institute', 'MPI for Informatics', '', 'Max Planck Institute for Informatics']",May 2023
Mofusion: A Framework for Denoising-Diffusion-Based Motion Synthesis,"['Rishabh Dabral', 'Muhammad Hamza Mughal', 'Vladislav Golyanik', 'Christian Theobalt']","['Saarland Informatics Campus, Max-Planck Institute', 'Saarland Informatics Campus, Max-Planck Institute', 'MPI for Informatics', 'MPI Informatik']","8 December, 2022"
CCuantuMM: Cycle-Consistent Quantum-Hybrid Matching of Multiple Shapes,"['Harshil Bhatia', 'Edith Tretschk', 'Zorah Lähner', 'Marcel Seelbach Benkner', 'Michael Moeller', 'Christian Theobalt', 'Vladislav Golyanik']","['Indian Institute of Technology, Jodhpur', 'Max-Planck Institute, Saarland Informatics Campus', None, 'University of Siegen', 'University of Siegen', 'MPI Informatik', 'MPI for Informatics']",March 2023
PivoTAL: Prior-Driven Supervision for Weakly-Supervised Temporal Action Localization,"['Mamshad Nayeem Rizve', 'Gaurav Mittal', 'Ye Yu', 'Matthew Hall', 'Sandra Sajeev', 'Mubarak Shah', 'Mei Chen']","['University of Central Florida', None, 'Microsoft', 'Microsoft', 'Microsoft', 'University of Central Florida', '']",Not Found
Bias-Eliminating Augmentation Learning for Debiased Federated Learning,"['Yuan-Yi Xu', 'Ci-Siang Lin', 'Yu-Chiang Frank Wang']","['National Taiwan University', 'National Taiwan University', 'NVIDIA']",Not Found
GALIP: Generative Adversarial CLIPs for Text-to-Image Synthesis,"['Ming Tao', 'Bing-Kun Bao', 'Hao Tang', 'Changsheng Xu']","[None, None, 'ETH Zurich', None]",January 2023
Indiscernible Object Counting in Underwater Scenes,"['Guolei Sun', 'Zhaochong An', 'Yun Liu', 'Ce Liu', 'Christos Sakaridis', 'Deng-Ping Fan', 'Luc Van Gool']","[None, 'ETH Zurich', 'Institute for Infocomm Research, A*STAR', None, 'ETH Zurich', 'ETH Zurich', 'ETH Zurich']","23 April, 2023"
Event-Based Frame Interpolation With Ad-Hoc Deblurring,"['Lei Sun', 'Christos Sakaridis', 'Jingyun Liang', 'Peng Sun', 'Jiezhang Cao', 'Kai Zhang', 'Qi Jiang', 'Kaiwei Wang', 'Luc Van Gool']","['Zhejiang University', 'ETH Zurich', 'ETH Zurich', 'Zhejiang University', 'ETH Zürich', None, None, 'Zhejiang University', 'ETH Zurich']","12 January, 2023"
iDisc: Internal Discretization for Monocular Depth Estimation,"['Luigi Piccinelli', 'Christos Sakaridis', 'Fisher Yu']","['ETH Zurich', 'ETH Zurich', 'ETH Zurich']",April 2023
Quantitative Manipulation of Custom Attributes on 3D-Aware Image Synthesis,"['Hoseok Do', 'EunKyung Yoo', 'Taehyeong Kim', 'Chul Lee', 'Jin Young Choi']","['LG Electronics', 'Kwangwoon University', 'Seoul National University', 'Department of Computer Science, University of Toronto', 'Seoul National University']",Not Found
IFSeg: Image-Free Semantic Segmentation via Vision-Language Model,"['Sukmin Yun', 'Seong Hyeon Park', 'Paul Hongsuck Seo', 'Jinwoo Shin']","[None, 'Korea Advanced Institute of Science & Technology', 'Google', 'Korea Advanced Institute of Science and Technology']",March 2023
Histopathology Whole Slide Image Analysis With Heterogeneous Graph Representation Learning,"['Tsai Hor Chan', 'Fernando Julio Cendra', 'Lan Ma', 'Guosheng Yin', 'Lequan Yu']","['The University of Hong Kong', 'The University of Hong Kong', 'TCL AI LAB', 'The University of Hong Kong', 'The University of Hong Kong']",July 2023
Towards Unified Scene Text Spotting Based on Sequence Generation,"['Taeho Kil', 'Seonghyeon Kim', 'Sukmin Seo', 'Yoonsik Kim', 'Daehee Kim']","['Naver Cloud', 'NAVER', 'NAVER CLOUD', 'NAVER', 'NAVER']",April 2023
Meta-Explore: Exploratory Hierarchical Vision-and-Language Navigation Using Scene Object Spectrum Grounding,"['Minyoung Hwang', 'Jaeyeon Jeong', 'Minsoo Kim', 'Yoonseon Oh', 'Songhwai Oh']","['Seoul National University', 'Seoul National University', 'Seoul National University', 'Hanyang University', 'Seoul National University']",March 2023
ReCo: Region-Controlled Text-to-Image Generation,"['Zhengyuan Yang', 'Jianfeng Wang', 'Zhe Gan', 'Linjie Li', 'Kevin Lin', 'Chenfei Wu', 'Nan Duan', 'Zicheng Liu', 'Ce Liu', 'Michael Zeng', 'Lijuan Wang']","['Microsoft', 'Microsoft', 'Apple', 'Microsoft', 'Microsoft', 'Microsoft', 'Microsoft Research Asia', 'Microsoft', 'Microsoft', 'Microsoft', 'Microsoft']",November 2022
An Empirical Study of End-to-End Video-Language Transformers With Masked Visual Modeling,"['Tsu-Jui Fu', 'Linjie Li', 'Zhe Gan', 'Kevin Lin', 'William Yang Wang', 'Lijuan Wang', 'Zicheng Liu']","[None, 'Microsoft', 'Apple', 'Microsoft', 'UC Santa Barbara', 'Microsoft', 'Microsoft']","4 September, 2022"
LAVENDER: Unifying Video-Language Understanding As Masked Language Modeling,"['Linjie Li', 'Zhe Gan', 'Kevin Lin', 'Chung-Ching Lin', 'Zicheng Liu', 'Ce Liu', 'Lijuan Wang']","['Microsoft', 'Apple', 'Microsoft', 'Microsoft', 'Microsoft', 'Microsoft', 'Microsoft']",June 2022
Polarimetric iToF: Measuring High-Fidelity Depth Through Scattering Media,"['Daniel S. Jeon', 'Andréas Meuleman', 'Seung-Hwan Baek', 'Min H. Kim']","['KAIST', 'Korea Advanced Institute of Science and Technology', 'POSTECH', 'KAIST']",June 2023
Meta-Tuning Loss Functions and Data Augmentation for Few-Shot Object Detection,"['Berkan Demirel', 'Orhun Buğra Baran', 'Ramazan Gokberk Cinbis']","['Middle East Technical University', 'METU', 'METU']",April 2023
KD-DLGAN: Data Limited Image Generation via Knowledge Distillation,"['Kaiwen Cui', 'Yingchen Yu', 'Fangneng Zhan', 'Shengcai Liao', 'Shijian Lu', 'Eric P. Xing']","[None, None, None, 'Inception Institute of Artificial Intelligence', 'Nanyang Technological University', 'Mohamed bin Zayed Univeristy of AI']",March 2023
Multi-Object Manipulation via Object-Centric Neural Scattering Functions,"['Stephen Tian', 'Yancheng Cai', 'Hong-Xing Yu', 'Sergey Zakharov', 'Katherine Liu', 'Adrien Gaidon', 'Yunzhu Li', 'Jiajun Wu']","['Stanford University', None, 'Computer Science Department, Stanford University', 'Toyota Research Institute', 'Toyota Research Institute', 'Toyota Research Institute (TRI)', 'Stanford University', 'Stanford University']",June 2023
Accidental Light Probes,"['Hong-Xing Yu', 'Samir Agarwala', 'Charles Herrmann', 'Richard Szeliski', 'Noah Snavely', 'Jiajun Wu', 'Deqing Sun']","['Computer Science Department, Stanford University', 'Stanford University', 'Google', 'Google', 'Google / Cornell', 'Stanford University', 'Google']","12 January, 2023"
Randomized Adversarial Training via Taylor Expansion,"['Gaojie Jin', 'Xinping Yi', 'Dengyu Wu', 'Ronghui Mu', 'Xiaowei Huang']","['University of Liverpool', 'University of Liverpool', 'University of Liverpool', 'Lancaster University', 'University of Liverpool']",March 2023
R2Former: Unified Retrieval and Reranking Transformer for Place Recognition,"['Sijie Zhu', 'Linjie Yang', 'Chen Chen', 'Mubarak Shah', 'Xiaohui Shen', 'Heng Wang']","[None, 'ByteDance Inc.', '', 'University of Central Florida', 'ByteDance', 'Bytedance']",Not Found
TopNet: Transformer-Based Object Placement Network for Image Compositing,"['Sijie Zhu', 'Zhe Lin', 'Scott Cohen', 'Jason Kuen', 'Zhifei Zhang', 'Chen Chen']","[None, 'Adobe Research', 'Adobe Systems', 'Adobe Research', 'Adobe Research', '']",April 2023
Natural Language-Assisted Sign Language Recognition,"['Ronglai Zuo', 'Fangyun Wei', 'Brian Mak']","[None, None, 'The Hong Kong University of Science and Technology']",March 2023
Siamese DETR,"['Zeren Chen', 'Gengshi Huang', 'Wei Li', 'Jianing Teng', 'Kun Wang', 'Jing Shao', 'Chen Change Loy', 'Lu Sheng']","['Beihang University', 'SUN YAT-SEN UNIVERSITY', 'Nanyang Technological University', 'SUN YAT-SEN UNIVERSITY', None, 'SenseTime Group Limited', 'NANYANG TECHNOLOGICAL UNIVERSITY', 'Beihang University']","26 October, 2023"
Generating Aligned Pseudo-Supervision From Non-Aligned Data for Image Restoration in Under-Display Camera,"['Ruicheng Feng', 'Chongyi Li', 'Huaijin Chen', 'Shuai Li', 'Jinwei Gu', 'Chen Change Loy']","['Nanyang Technological University', ' Nanyang Technological University', 'Vayu Robotics', 'Massachusetts Institute of Technology', 'The Chinese University of Hong Kong', 'NANYANG TECHNOLOGICAL UNIVERSITY']",April 2023
Aligning Bag of Regions for Open-Vocabulary Object Detection,"['Size Wu', 'Wenwei Zhang', 'Sheng Jin', 'Wentao Liu', 'Chen Change Loy']","['Nanyang Technological University', None, 'The University of Hong Kong', 'Sensetime', 'NANYANG TECHNOLOGICAL UNIVERSITY']",February 2023
Nighttime Smartphone Reflective Flare Removal Using Optical Center Symmetry Prior,"['Yuekun Dai', 'Yihang Luo', 'Shangchen Zhou', 'Chongyi Li', 'Chen Change Loy']","['Nanyang Technological University', 'Nanyang Technological University', 'Nanyang Technological University', ' Nanyang Technological University', 'NANYANG TECHNOLOGICAL UNIVERSITY']",March 2023
CelebV-Text: A Large-Scale Facial Text-Video Dataset,"['Jianhui Yu', 'Hao Zhu', 'Liming Jiang', 'Chen Change Loy', 'Weidong Cai', 'Wayne Wu']","['University of Sydney', 'SenseTime Research', 'Nanyang Technological University', 'NANYANG TECHNOLOGICAL UNIVERSITY', 'The University of Sydney', None]",March 2023
Correlational Image Modeling for Self-Supervised Visual Pre-Training,"['Wei Li', 'Jiahao Xie', 'Chen Change Loy']","['Nanyang Technological University', 'Nanyang Technological University', 'NANYANG TECHNOLOGICAL UNIVERSITY']","22 March, 2023"
Learning Generative Structure Prior for Blind Text Image Super-Resolution,"['Xiaoming Li', 'Wangmeng Zuo', 'Chen Change Loy']","['MMLab@NTU', 'Harbin Institute of Technology', 'NANYANG TECHNOLOGICAL UNIVERSITY']",March 2023
Cross-Image-Attention for Conditional Embeddings in Deep Metric Learning,"['Dmytro Kotovenko', 'Pingchuan Ma', 'Timo Milbich', 'Björn Ommer']","['Ludwig-Maximilians-Universität München', 'Ludwig-Maximilians-Universität München', 'Ludwig-Maximilians-Universität München', 'University of Munich']",Not Found
Robot Structure Prior Guided Temporal Attention for Camera-to-Robot Pose Estimation From Image Sequence,"['Yang Tian', 'Jiyao Zhang', 'Zekai Yin', 'Hao Dong']","['Peking University', None, 'Peking University', None]",July 2023
Distribution Shift Inversion for Out-of-Distribution Prediction,"['Runpeng Yu', 'Songhua Liu', 'Xingyi Yang', 'Xinchao Wang']","[None, None, 'National University of Singapore', 'National University of Singapore']",June 2023
NeuralDome: A Neural Modeling Pipeline on Multi-View Human-Object Interactions,"['Juze Zhang', 'Haimin Luo', 'Hongdi Yang', 'Xinru Xu', 'Qianyang Wu', 'Ye Shi', 'Jingyi Yu', 'Lan Xu', 'Jingya Wang']","['ShanghaiTech University', 'Shanghaitech University', 'ShanghaiTech University', '上海科技大学', 'ShanghaiTech University', 'ShanghaiTech University', 'Shanghai Tech University', None, 'ShanghaiTech University']",December 2022
Fine-Tuned CLIP Models Are Efficient Video Learners,"['Hanoona Rasheed', 'Muhammad Uzair Khattak', 'Muhammad Maaz', 'Salman Khan', 'Fahad Shahbaz Khan']","['Mohamed bin Zayed University of Artificial Intelligence', None, 'Mohamed Bin Zayed University of Artificial Intelligence', 'Mohamed bin Zayed University of Artificial Intelligence', 'Inception Institute of Artificial Intelligence']","6 December, 2022"
Pointersect: Neural Rendering With Cloud-Ray Intersection,"['Jen-Hao Rick Chang', 'Wei-Yu Chen', 'Anurag Ranjan', 'Kwang Moo Yi', 'Oncel Tuzel']","['Apple', 'Carnegie Mellon University', 'Apple', 'University Of British Columbia', 'Apple']",April 2023
Viewpoint Equivariance for Multi-View 3D Object Detection,"['Dian Chen', 'Jie Li', 'Vitor Guizilini', 'Rares Andrei Ambrus', 'Adrien Gaidon']","['Toyota Research Institute', 'NVIDIA', 'Toyota Research Institute', 'Toyota Research Institute', 'Toyota Research Institute (TRI)']","25 March, 2023"
MobileOne: An Improved One Millisecond Mobile Backbone,"['Pavan Kumar Anasosalu Vasu', 'James Gabriel', 'Jeff Zhu', 'Oncel Tuzel', 'Anurag Ranjan']","['Apple', 'Apple', 'Apple, Inc.', 'Apple', 'Apple']","8 June, 2022"
Conditional Image-to-Video Generation With Latent Flow Diffusion Models,"['Haomiao Ni', 'Changhao Shi', 'Kai Li', 'Sharon X. Huang', 'Martin Renqiang Min']","['Pennsylvania State University', 'University of California, San Diego', 'NEC Labs, America', 'Pennsylvania State University', 'NEC Laboratories America']",March 2023
Scene-Aware Egocentric 3D Human Pose Estimation,"['Jian Wang', 'Diogo Luvizon', 'Weipeng Xu', 'Lingjie Liu', 'Kripasindhu Sarkar', 'Christian Theobalt']","['MPI-INF', 'Saarland Informatics Campus, Max-Planck Institute', 'Meta Reality Labs Research', 'Saarland Informatics Campus, Max-Planck Institute', 'Google', 'MPI Informatik']","20 December, 2022"
ObjectStitch: Object Compositing With Diffusion Model,"['Yizhi Song', 'Zhifei Zhang', 'Zhe Lin', 'Scott Cohen', 'Brian Price', 'Jianming Zhang', 'Soo Ye Kim', 'Daniel Aliaga']","['Purdue University', 'Adobe Research', 'Adobe Research', 'Adobe Systems', 'Adobe Research', 'Adobe Systems', 'Adobe Systems', 'Purdue University']",Not Found
Towards Open-World Segmentation of Parts,"['Tai-Yu Pan', 'Qing Liu', 'Wei-Lun Chao', 'Brian Price']","['Ohio State University', 'Adobe Systems', 'Ohio State University', 'Adobe Research']",May 2023
