Title,Authors,Institutes,Submission Date
Not All Semantics are Created Equal: Contrastive Self-supervised Learning with Automatic Temperature Individualization,"['Zi-Hao Qiu', 'Quanqi Hu', 'Zhuoning Yuan', 'Denny Zhou', 'Lijun Zhang', 'Tianbao Yang']","['Nanjing University(nju.edu.cn)', 'Texas A&M University - College Station(tamu.edu)', 'Netflix(netflix.com)', 'Google DeepMind(google.com)', 'Not Found', 'Computer Science,Texas A&M University - College Station(tamu.edu)']",May 2023
Addressing Budget Allocation and Revenue Allocation in Data Market Environments Using an Adaptive Sampling Algorithm,"['Boxin Zhao', 'Boxiang Lyu', 'Raul Castro Fernandez', 'mladen kolar']","['Not Found', 'Point72 Asset Management(point72.com)', 'Computer Science,University of Chicago(uchicago.edu)', 'Department of Data Sciences and Operations,University of Southern California(usc.edu)']",June 2023
Policy Gradient in Robust MDPs with Global Convergence Guarantee,"['Qiuhao Wang', 'Chin Pang Ho', 'Marek Petrik']","['Southwest University of Finance and Economics(swufe.edu.cn)', 'City University of Hong Kong(cityu.edu.hk)', 'Not Found']","20 December, 2022"
Wrapped Cauchy Distributed Angular Softmax for Long-Tailed Visual Recognition,['Boran Han'],['Not Found'],May 2023
Achieving Hierarchy-Free Approximation for Bilevel Programs with Equilibrium Constraints,"['Jiayang Li', 'Jing Yu', 'Boyi Liu', 'Yu Nie', 'Zhaoran Wang']","['Northwestern University(northwestern.edu)', 'Northwestern University(northwestern.edu)', 'Snowflake AI Research,Snowflake(snowflake.com)', 'Northwestern University(northwestern.edu)', 'Northwestern University(northwestern.edu)']",February 2023
On Penalty-based Bilevel Gradient Descent Method,"['Han Shen', 'Tianyi Chen']","['Ant Group(antgroup.com)', 'Cornell Tech,Cornell University(cornell.edu)']","10 February, 2023"
Eventual Discounting Temporal Logic Counterfactual Experience Replay,"['Cameron Voloshin', 'Abhinav Verma', 'Yisong Yue']","['California Institute of Technology(caltech.edu)', 'Pennsylvania State University(psu.edu)', 'California Institute of Technology(caltech.edu)']",March 2023
Scaling Laws for Multilingual Neural Machine Translation,"['Patrick Fernandes', 'Behrooz Ghorbani', 'Xavier Garcia', 'Markus Freitag', 'Orhan Firat']","['School of Computer Science, Carnegie Mellon University(cs.cmu.edu)', 'Google(google.com)', 'Google(google.com)', 'Google(google.com)', 'Google(google.com)']",February 2023
Fairness in Matching under Uncertainty,"['Siddartha Devic', 'David Kempe', 'Vatsal Sharan', 'Aleksandra Korolova']","['University of Southern California(usc.edu)', 'Computer Science,University of Southern California(usc.edu)', 'University of Southern California(usc.edu)', 'Not Found']",November 2024
Competitive Gradient Optimization,"['Abhijeet Vyas', 'Brian Bullins', 'Kamyar Azizzadenesheli']","['Purdue University(purdue.edu)', 'Purdue University(purdue.edu)', 'NVIDIA(nvidia.com)']",May 2022
Entity Divider with Language Grounding in Multi-Agent Reinforcement Learning,"['Ziluo Ding', 'Wanpeng Zhang', 'Junpeng Yue', 'Xiangjun Wang', 'Tiejun Huang', 'Zongqing Lu']","['BAAI(baai.ac.cn)', 'Peking University(pku.edu.cn)', 'Peking University(pku.edu.cn)', 'inspir.ai(inspir.ai)', 'School of Computer Science,Peking University(pku.edu.cn)', 'Not Found']",October 2022
Better Diffusion Models Further Improve Adversarial Training,"['Zekai Wang', 'Tianyu Pang', 'Chao Du', 'Min Lin', 'Weiwei Liu', 'Shuicheng YAN']","['Massachusetts Institute of Technology(mit.edu)', 'Sea AI Lab(sea.com)', 'Sea AI Lab(sea.com)', 'Sea AI Lab(sea.com)', 'Wuhan University(whu.edu.cn)', 'Computer Science,National University of Singapore(nus.edu.sg)']","9 February, 2023"
Learning Deep Time-index Models for Time Series Forecasting,"['Gerald Woo', 'Chenghao Liu', 'Doyen Sahoo', 'Akshat Kumar', 'Steven Hoi']","['School of Computing and Information Systems,Singapore Management University(smu.edu.sg)', 'Salesforce AI Research(salesforce.com)', 'SalesForce.com(salesforce.com)', 'Singapore Management University(smu.edu.sg)', 'Salesforce Research Asia(salesforce.com)']","13 July, 2022"
Surrogate Module Learning: Reduce the Gradient Error Accumulation in Training Spiking Neural Networks,"['Shikuang Deng', 'Hao Lin', 'Yuhang Li', 'Shi Gu']","['University of Electronic Science and Technology of China,University of Electronic Science and Technology of China(uestc.edu.cn)', 'University of Electronic Science and Technology of China(uestc.edu.cn)', 'Yale University(yale.edu)', 'Computer Science,Zhejiang University(zju.edu.cn)']",Not Found
How to address monotonicity for model risk management?,"['Dangxing Chen', 'Weicheng Ye']","['Duke Kunshan University(dukekunshan.edu.cn)', 'Not Found']",Not Found
B-Learner: Quasi-Oracle Bounds on Heterogeneous Causal Effects Under Hidden Confounding,"['Miruna Oprescu', 'Jacob Dorn', 'Marah Ghoummaid', 'Andrew Jesson', 'Nathan Kallus', 'Uri Shalit']","['Computer Science,Cornell University(cornell.edu)', 'Princeton University(princeton.edu)', 'Bosch(bosch.com)', 'Columbia University(columbia.edu)', 'Machine Learning & Inference Research,Netflix(netflix.com)', 'Tel Aviv University(tau.ac.il)']","20 April, 2023"
DeSRA: Detect and Delete the Artifacts of GAN-based Real-World Super-Resolution Models ,"['Liangbin Xie', 'Xintao Wang', 'Xiangyu Chen', 'Gen Li', 'Ying Shan', 'Jiantao Zhou', 'Chao Dong']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",July 2023
Tensor Gaussian Process with Contraction for Multi-Channel Imaging Analysis,"['Hu Sun', 'Ward Manchester', 'Meng Jin', 'Yang Liu', 'Yang Chen']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","26 January, 2023"
Automatically Auditing Large Language Models via Discrete Optimization,"['Erik Jones', 'Anca Dragan', 'Aditi Raghunathan', 'Jacob Steinhardt']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",March 2023
On the Interplay Between Misspecification and Sub-optimality Gap in Linear Contextual Bandits,"['Weitong Zhang', 'Jiafan He', 'Zhiyuan Fan', 'Quanquan Gu']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",March 2023
AutoCoreset: An Automatic Practical Coreset Construction Framework,"['Alaa Maalouf', 'Murad Tukan', 'Vladimir Braverman', 'Daniela Rus']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",May 2023
On the Expressive Power of Geometric Graph Neural Networks,"['Chaitanya K. Joshi', 'Cristian Bodnar', 'Simon V Mathis', 'Taco Cohen', 'Pietro Lio']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","23 January, 2023"
Deep Regression Unlearning,"['Ayush Kumar Tarun', 'Vikram Singh Chundawat', 'Murari Mandal', 'Mohan Kankanhalli']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","15 October, 2022"
Variance Control for Distributional Reinforcement Learning,"['Qi Kuang', 'Zhoufan Zhu', 'Liwen Zhang', 'Fan Zhou']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",July 2023
Data-Copying in Generative Models: A Formal Framework,"['Robi Bhattacharjee', 'Sanjoy Dasgupta', 'Kamalika Chaudhuri']","['Not Found', 'Not Found', 'Not Found']","25 February, 2023"
The Impact of Exploration on Convergence and Performance of Multi-Agent Q-Learning Dynamics,"['Aamal Hussain', 'Francesco Belardinelli', 'Dario Paccagnan']","['Not Found', 'Not Found', 'Not Found']",Not Found
A Kernel-Based View of Language Model Fine-Tuning,"['Sadhika Malladi', 'Alexander Wettig', 'Dingli Yu', 'Danqi Chen', 'Sanjeev Arora']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","11 October, 2022"
Graph Contrastive Backdoor Attacks,"['Hangfan Zhang', 'Jinghui Chen', 'Lu Lin', 'Jinyuan Jia', 'Dinghao Wu']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Provable Data Subset Selection For Efficient Neural Networks Training,"['Murad Tukan', 'Samson Zhou', 'Alaa Maalouf', 'Daniela Rus', 'Vladimir Braverman', 'Dan Feldman']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",March 2023
On the Stepwise Nature of Self-Supervised Learning,"['James B Simon', 'Maksis Knutins', 'Liu Ziyin', 'Daniel Geisz', 'Abraham J Fetterman', 'Joshua Albrecht']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","27 March, 2023"
How to Trust Your Diffusion Model: A Convex Optimization Approach to Conformal Risk Control,"['Jacopo Teneggi', 'Matthew Tivnan', 'Web Stayman', 'Jeremias Sulam']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","7 February, 2023"
Estimating Causal Effects using a Multi-task Deep Ensemble,"['Ziyang Jiang', 'Zhuoran Hou', 'Yiling Liu', 'Yiman Ren', 'Keyu Li', 'David Carlson']","['Monetization,Meta(meta.com)', 'Duke University(duke.edu)', 'Not Found', 'Not Found', 'Not Found', 'Civil and Environmental Engineering; Biostatistics and Bioinformatics; Computer Science,Duke University(duke.edu)']","26 January, 2023"
Controlling Posterior Collapse by an Inverse Lipschitz Constraint on the Decoder Network,"['Yuri Kinoshita', 'Kenta Oono', 'Kenji Fukumizu', 'Yuichi Yoshida', 'Shin-ichi Maeda']","['Graduate School of Information Science and Technology,The University of Tokyo(g.ecc.u-tokyo.ac.jp)', 'Preferred Networks, Inc.(preferred.jp)', 'Preferred Networks, Inc.(preferred.jp)', 'National Institute of Informatics(nii.ac.jp)', 'Preferred Networks, Inc.(preferred.jp)']","25 April, 2023"
Coordinate Descent Methods for Fractional Minimization,['Ganzhao Yuan'],['Shenzhen University of Advanced Technology(suat.edu.cn)'],"29 January, 2022"
Interpretable Neural-Symbolic Concept Reasoning,"['Pietro Barbiero', 'Gabriele Ciravegna', 'Francesco Giannini', 'Mateo Espinosa Zarlenga', 'Lucie Charlotte Magister', 'Alberto Tonda', 'Pietro Lio', 'Frederic Precioso', 'Mateja Jamnik', 'Giuseppe Marra']","['International Business Machines(ibm.com)', 'CENTAI(centai.eu)', 'School of Education Pisa(sns.it)', 'Department of Computer Science and Technology,University of Cambridge(cam.ac.uk)', 'Department of Computer Science and Technology,University of Cambridge(cam.ac.uk)', 'UMR 518 MIA-PS, INRAE, Université Paris-Saclay(inrae.fr)', 'Computer Science and Technology,University of Cambridge(cam.ac.uk)', ""Universite Cote d'Azur(univ-cotedazur.fr)"", 'Computer Science and Technology,University of Cambridge(cam.ac.uk)', 'KU Leuven(kuleuven.be)']","27 April, 2023"
Incentivizing Exploration with Linear Contexts and Combinatorial Actions,['Mark Sellke'],"['Statistics,Harvard University(harvard.edu)']","2 June, 2023"
Towards Robust Graph Incremental Learning on Evolving Graphs,"['Junwei Su', 'Difan Zou', 'Zijun Zhang', 'Chuan Wu']","['University of Science and Technology of China(utsc.edu)', 'University of Hong Kong(hku.hk)', 'Wuhan University(whu.edu.cn)', 'Computer Science,The University of Hong Kong(hku.hk)']",February 2024
Proximal Causal Learning of Conditional Average Treatment Effects,"['Erik Sverdrup', 'Yifan Cui']","['Stanford University(stanford.edu)', 'Center for Data Science,Zhejiang University(zju.edu.cn)']","25 January, 2023"
SAM operates far from home: eigenvalue regularization as a dynamical phenomenon,"['Atish Agarwala', 'Yann Dauphin']","['Google(google.com)', 'Google(google.com)']",February 2023
Dimensionality Reduction for General KDE Mode Finding,"['Xinyu Luo', 'Christopher P Musco', 'Cas Widdershoven']","['Not Found', 'Tandon School of Engineering,New York University(nyu.edu)', 'Chinese Academy of Sciences, Chinese Academy of Sciences(ios.ac.cn)']","30 May, 2023"
Likelihood Adjusted Semidefinite Programs for Clustering Heterogeneous Data,"['Yubo Zhuang', 'Xiaohui Chen', 'Yun Yang']","['Statistics,University of Illinois at Urbana-Champaign(illinois.edu)', 'Mathematics,University of Southern California(usc.edu)', 'Mathematics,University of Maryland, College Park(umd.edu)']","29 September, 2022"
Markovian Gaussian Process Variational Autoencoders,"['Harrison Zhu', 'Carles Balsells-Rodas', 'Yingzhen Li']","['Copenhagen University(ku.dk)', 'Imperial College London, Imperial College London(imperial.ac.uk)', 'Imperial College London(imperial.ac.uk)']","12 July, 2022"
Efficient Bound of Lipschitz Constant for Convolutional Layers by Gram Iteration,"['Blaise Delattre', 'Quentin Barthélemy', 'Alexandre Araujo', 'Alexandre Allauzen']","['Tokyo Institute of Technology, Tokyo Institute of Technology(titech.ac.jp)', 'Foxstream(foxstream.fr)', 'New York University(nyu.edu)', 'Ecole Supérieure de Physique et de Chimie Industrielles(espci.fr)']","25 May, 2023"
Tight Regret Bounds for Single-pass Streaming Multi-armed Bandits,['Chen Wang'],"['Computer Science,Rensselaer Polytechnic Institute(rpi.edu)']",June 2023
Approximation Algorithms for Fair Range Clustering,"['Sedjro Salomon Hotegni', 'Sepideh Mahabadi', 'Ali Vakilian']","['Technische Universität Dortmund(tu-dortmund.de)', 'Microsoft Research(microsoft.com)', 'Not Found']",May 2025
Does Continual Learning Equally Forget All Parameters?,"['Haiyan Zhao', 'Tianyi Zhou', 'Guodong Long', 'Jing Jiang', 'Chengqi Zhang']","['Tsinghua University,Tsinghua University(mail.tsinghua.edu.cn)', 'Computer Science,University of Maryland, College Park(umd.edu)', 'Faculty of Engineering and IT,University of Technology Sydney(uts.edu.au)', 'Faculty of Engingeering and IT,University of Technology Sydney(uts.edu.au)', 'Department of Data Science and Artificial Intelligence,Hong Kong Polytechnic University(polyu.edu.hk)']",Not Found
Towards Understanding and Improving GFlowNet Training,"['Max W Shen', 'Emmanuel Bengio', 'Ehsan Hajiramezanali', 'Andreas Loukas', 'Kyunghyun Cho', 'Tommaso Biancalani']","['Genentech(gene.com)', 'Recursion(recursionpharma.com)', 'Genentech(gene.come)', 'Isomorphic labs(google.com)', 'Genentech(gene.com)', 'Genentech(gene.com)']",May 2023
Causal Isotonic Calibration for Heterogeneous Treatment Effects,"['Lars van der Laan', 'Ernesto Ulloa-Perez', 'Marco Carone', 'Alex Luedtke']","['Department of Statistics,University of Washington(uw.edu)', 'University of Pennsylvania, University of Pennsylvania(upenn.edu)', 'University of Washington(uw.edu)', 'Harvard University(harvard.edu)']","27 February, 2023"
Gradient-Free Structured Pruning with Unlabeled Data,"['Azade Nova', 'Hanjun Dai', 'Dale Schuurmans']","['Google Brain(google.com)', 'Precur AI(precur.ai)', 'Not Found']","7 March, 2023"
How Many Perturbations Break This Model? Evaluating Robustness Beyond Adversarial Accuracy,"['Raphael Olivier', 'Bhiksha Raj']","['Carnegie Mellon University(cmu.edu)', 'SCS,Carnegie Mellon University(cmu.edu)']",Not Found
Coder Reviewer Reranking for Code Generation,"['Tianyi Zhang', 'Tao Yu', 'Tatsunori Hashimoto', 'Mike Lewis', 'Wen-tau Yih', 'Daniel Fried', 'Sida Wang']","['Stanford University(stanford.edu)', 'The University of Hong Kong(hku.hk)', 'Stanford University(stanford.edu)', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",November 2022
On the Training Instability of Shuffling SGD with Batch Normalization,"['David Xing Wu', 'Chulhee Yun', 'Suvrit Sra']","['Not Found', 'Not Found', 'Not Found']","23 February, 2023"
Improving Fair Training under Correlation Shifts,"['Yuji Roh', 'Kangwook Lee', 'Steven Euijong Whang', 'Changho Suh']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",February 2023
A Hybrid Quantum-Classical Approach based on the Hadamard Transform for the Convolutional Layer,"['Hongyi Pan', 'Xin Zhu', 'Salih Furkan Atici', 'Ahmet Cetin']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","27 May, 2023"
Benign Overfitting in Deep Neural Networks under Lazy Training,"['Zhenyu Zhu', 'Fanghui Liu', 'Grigorios Chrysos', 'Francesco Locatello', 'Volkan Cevher']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",May 2023
Run-off Election: Improved Provable Defense against Data Poisoning Attacks,"['Keivan Rezaei', 'Kiarash Banihashem', 'Atoosa Chegini', 'Soheil Feizi']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","4 February, 2023"
Understanding Self-Distillation in the Presence of Label Noise,"['Rudrajit Das', 'sujay sanghavi']","['Not Found', 'Not Found']",January 2023
Dataset Distillation with Convexified Implicit Gradients,"['Noel Loo', 'Ramin Hasani', 'Mathias Lechner', 'Daniela Rus']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","13 February, 2023"
Omnipredictors for Constrained Optimization,"['Lunjia Hu', 'Inbal Rachel Livni Navon', 'Omer Reingold', 'Chutong Yang']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","15 September, 2022"
ACAT: Adversarial Counterfactual Attention for Classification and Detection in Medical Imaging,"['Alessandro Fontanella', 'Antreas Antoniou', 'Wenwen Li', 'Joanna Wardlaw', 'Grant Mair', 'Emanuele Trucco', 'Amos Storkey']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","27 March, 2023"
Recasting Self-Attention with Holographic Reduced Representations,"['Mohammad Mahmudul Alam', 'Edward Raff', 'Stella Biderman', 'Tim Oates', 'James Holt']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",May 2023
Generative Graph Dictionary Learning,"['Zhichen Zeng', 'Ruike Zhu', 'Yinglong Xia', 'Hanqing Zeng', 'Hanghang Tong']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Synergies between Disentanglement and Sparsity: Generalization and Identifiability in Multi-Task Learning,"['Sebastien Lachapelle', 'Tristan Deleu', 'Divyat Mahajan', 'Ioannis Mitliagkas', 'Yoshua Bengio', 'Simon Lacoste-Julien', 'Quentin Bertrand']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","26 November, 2022"
Gaussian processes at the Helm(holtz): A more fluid model for ocean currents,"['Renato Berlinghieri', 'Brian L. Trippe', 'David R. Burt', 'Ryan James Giordano', 'Kaushik Srinivasan', 'Tamay Özgökmen', 'Junfei Xia', 'Tamara Broderick']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","20 February, 2023"
End-to-End Multi-Object Detection with a Regularized Mixture Model,"['Jaeyoung Yoo', 'Hojun Lee', 'Seunghyeon Seo', 'Inseop Chung', 'Nojun Kwak']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","18 May, 2022"
Pairwise Ranking Losses of Click-Through Rates Prediction for Welfare Maximization in Ad Auctions,"['Boxiang Lyu', 'Zhe Feng', 'Zachary Robertson', 'Oluwasanmi O Koyejo']","['Not Found', 'Not Found', 'Not Found', 'Virtue AI(virtueai.com)']",June 2023
Data-Driven Subgroup Identification for Linear Regression,"['Zachary Izzo', 'Ruishan Liu', 'James Zou']","['NEC Labs America(nec-labs.com)', 'University of Southern California(usc.edu)', 'Stanford University(stanford.edu)']",May 2023
Hindsight Learning for MDPs with Exogenous Inputs,"['Sean R. Sinclair', 'Felipe Vieira Frujeri', 'Ching-An Cheng', 'Luke Marshall', 'Hugo De Oliveira Barbalho', 'Jingling Li', 'Jennifer Neville', 'Ishai Menache', 'Adith Swaminathan']","['Industrial Engineering and Information Engineering,Northwestern University(northwestern.edu)', 'École Polytechnique(polytechnique.edu)', 'Microsoft Research(microsoft.com)', 'Not Found', 'Research, Microsoft(research.microsoft.com)', 'Not Found', 'Purdue University(purdue.edu)', 'Technion - Israel Institute of Technology, Technion(technion.ac.il)', 'NetFlix(netflix.com)']","13 July, 2022"
Model Transferability with Responsive Decision Subjects,"['Yatong Chen', 'Zeyu Tang', 'Kun Zhang', 'Yang Liu']","['Max Planck Institute for Intelligent Systems, Max-Planck Institute(tuebingen.mpg.de)', 'Stanford University(stanford.edu)', 'Mohamed bin Zayed University of Artificial Intelligence(mbzuai.ac.ae)', 'Computer Science and Engineering,University of California, Santa Cruz(ucsc.edu)']","13 July, 2021"
LegendreTron: Uprising Proper Multiclass Loss Learning,"['Kevin H Lam', 'Christian Walder', 'Spiridon Penev', 'Richard Nock']","['Statistics,University of Oxford(ox.ac.uk)', 'Not Found', 'University of New South Wales(unsw.edu.au)', 'Google Research(google.com)']","27 January, 2023"
Semi-Offline Reinforcement Learning for Optimized Text Generation,"['Changyu Chen', 'Xiting Wang', 'Yiqiao Jin', 'Victor Ye Dong', 'Li Dong', 'Jie Cao', 'Yi Liu', 'Rui Yan']","['Renmin University of China(ruc.edu.cn)', 'Renmin University of China(ruc.edu.cn)', 'College of Computing,Georgia Institute of Technology(gatech.edu)', 'Not Found', 'Microsoft Research(microsoft.com)', 'Microsoft(microsoft.com)', 'Microsoft(microsoft.com)', 'Gaoling School of Artificial Intelligence,Renmin University of China(ruc.edu.cn)']",June 2023
Smooth Non-stationary Bandits ,"['Su Jia', 'Qian Xie', 'Nathan Kallus', 'Peter I. Frazier']","['CDSES,Cornell University(cornell.edu)', 'Operations Research and Information Engineering,Cornell University(cornell.edu)', 'Machine Learning & Inference Research,Netflix(netflix.com)', 'Not Found']","11 July, 2024"
Prometheus: Taming Sample and Communication Complexities in Constrained Decentralized Stochastic Bilevel Learning,"['Zhuqing Liu', 'Xin Zhang', 'Prashant Khanduri', 'Songtao Lu', 'Jia Liu']","['CSE,University of North Texas(unt.edu)', 'Facebook(fb.com)', 'Computer Science Department,Wayne State University(wayne.edu)', 'Department of Computer Science and Engineering, The Chinese University of Hong Kong(cse.cuhk.edu.hk)', 'Electrical and Computer Engineering,The Ohio State University(osu.edu)']",Not Found
GC-Flow: A Graph-Based Flow Network for Effective Clustering,"['Tianchun Wang', 'Farzaneh Mirzazadeh', 'Xiang Zhang', 'Jie Chen']","['Pennsylvania State University(psu.edu)', 'MIT IBM Watson AI Lab,International Business Machines(ibm.com)', 'College of Information Sciences and Technology,Pennsylvania State University(psu.edu)', 'International Business Machines(ibm.com)']",May 2023
Weighted Tallying Bandits: Overcoming Intractability via Repeated Exposure Optimality,"['Dhruv Malik', 'Conor Igoe', 'Yuanzhi Li', 'Aarti Singh']","['Carnegie Mellon University(cmu.edu)', 'Machine Learning Department,Carnegie Mellon University(cmu.edu)', 'CMU, Carnegie Mellon University(andrew.cmu.edu)', 'Machine Learning,Carnegie Mellon University(cmu.edu)']",May 2023
Nonparametric Density Estimation under Distribution Drift,"['Alessio Mazzetto', 'Eli Upfal']","['Brown University(brown.edu)', 'Brown University(brown.edu)']","5 February, 2023"
Global Selection of Contrastive Batches via Optimization on Sample Permutations,"['Vin Sachidananda', 'Ziyi Yang', 'Chenguang Zhu']","['Two Sigma Ventures(twosigmaventures.com)', 'Databricks(databricks.com)', 'Open Review(openreview.net)']",Not Found
PromptBoosting: Black-Box Text Classification with Ten Forward Passes,"['Bairu Hou', ""Joe O'Connor"", 'Jacob Andreas', 'Shiyu Chang', 'Yang Zhang']","['Computer Science,University of California, Santa Barbara(ucsb.edu)', 'Massachusetts Institute of Technology(mit.edu)', 'Massachusetts Institute of Technology(mit.edu)', 'University of California, Santa Barbara(ucsb.edu)', 'International Business Machines(ibm.com)']","19 December, 2022"
LESS-VFL: Communication-Efficient Feature Selection for Vertical Federated Learning,"['Timothy Castiglia', 'Yi Zhou', 'Shiqiang Wang', 'Swanand Kadhe', 'Nathalie Baracaldo', 'Stacy Patterson']","['Rensselaer Polytechnic Institute(rpi.edu)', 'International Business Machines(ibm.com)', 'Dept. of Computer Science,University of Exeter(exeter.ac.uk)', 'International Business Machines(ibm.com)', 'University of Pittsburgh(pitt.edu)', 'Rensselaer Polytechnic Institute(rpi.edu)']",May 2023
Confidence and Dispersity Speak: Characterizing Prediction Matrix for Unsupervised Accuracy Estimation,"['Weijian Deng', 'Yumin Suh', 'Stephen Gould', 'Liang Zheng']","['Australian National University(anu.edu.au)', 'Atmanity Inc.(atmanity.io)', 'Australian National University(anu.edu.au)', 'Australian National University(anu.edu.au)']",Not Found
Learning Intuitive Policies Using Action Features,"['Mingwei Ma', 'Jizhou Liu', 'Samuel Sokota', 'Max Kleiman-Weiner', 'Jakob Nicolaus Foerster']","['University of Chicago(uchicago.edu)', 'Peking University(pku.edu.cn)', 'Carnegie Mellon University(cmu.edu)', 'University of Washington(uw.edu)', 'Not Found']","29 January, 2022"
On Balancing Bias and Variance in Unsupervised Multi-Source-Free Domain Adaptation,"['Maohao Shen', 'Yuheng Bu', 'Gregory Wornell']","['Not Found', 'Not Found', 'Not Found']","1 February, 2022"
Abstracting Imperfect Information Away from Two-Player Zero-Sum Games,"['Samuel Sokota', ""Ryan D'Orazio"", 'Chun Kai Ling', 'David J Wu', 'J Zico Kolter', 'Noam Brown']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","22 January, 2023"
Nearly Minimax Optimal Reinforcement Learning  for Linear Markov Decision Processes,"['Jiafan He', 'Heyang Zhao', 'Dongruo Zhou', 'Quanquan Gu']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","12 December, 2022"
On User-Level Private Convex Optimization,"['Badih Ghazi', 'Pritish Kamath', 'Ravi Kumar', 'Pasin Manurangsi', 'Raghu Meka', 'Chiyuan Zhang']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",October 2024
Disentangled Generative Models for Robust Prediction of System Dynamics,"['Stathi Fotiadis', 'Mario Lino Valencia', 'Shunlong Hu', 'Stef Garasto', 'Chris D Cantwell', 'Anil Anthony Bharath']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","26 August, 2021"
HOPE: High-order Graph ODE For Modeling Interacting Dynamics,"['Xiao Luo', 'Jingyang Yuan', 'Zijie Huang', 'Huiyu Jiang', 'Yifang Qin', 'Wei Ju', 'Ming Zhang', 'Yizhou Sun']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",Not Found
Formalizing Preferences Over Runtime Distributions,"['Devon R. Graham', 'Kevin Leyton-Brown', 'Tim Roughgarden']","['Not Found', 'Not Found', 'Not Found']","25 May, 2022"
Curious Replay for Model-based Adaptation,"['Isaac Kauvar', 'Chris Doyle', 'Linqi Zhou', 'Nick Haber']","['Not Found', 'Not Found', 'Not Found', 'Not Found']",June 2023
Deep Latent State Space Models for Time-Series Generation,"['Linqi Zhou', 'Michael Poli', 'Winnie Xu', 'Stefano Massaroli', 'Stefano Ermon']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","24 December, 2022"
"Pricing Experimental Design: Causal Effect, Expected Revenue and Tail Risk","['David Simchi-Levi', 'Chonghuan Wang']","['Not Found', 'Not Found']",Not Found
Differentiable and Transportable Structure Learning,"['Jeroen Berrevoets', 'Nabeel Seedat', 'Fergus Imrie', 'Mihaela van der Schaar']","['Not Found', 'Not Found', 'Not Found', 'Not Found']","13 June, 2022"
Repository-Level Prompt Generation for Large Language Models of Code,"['Disha Shrivastava', 'Hugo Larochelle', 'Daniel Tarlow']","['Not Found', 'Not Found', 'Not Found']","26 June, 2022"
Improving Bi-level Optimization Based Methods with Inspiration from Humans' Classroom Study Techniques,['Pengtao Xie'],['Not Found'],Not Found
Graph Generative Model for Benchmarking Graph Neural Networks,"['Minji Yoon', 'Yue Wu', 'John Palowitch', 'Bryan Perozzi', 'Russ Salakhutdinov']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","10 July, 2022"
Linear optimal partial transport embedding,"['Yikun Bai', 'Ivan Vladimir Medri', 'Rocio Diaz Martin', 'Rana Shahroz', 'Soheil Kolouri']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']","6 February, 2023"
Quantum Speedups for Zero-Sum Games via Improved Dynamic Gibbs Sampling,"['Adam Bouland', 'Yosheb M Getachew', 'Yujia Jin', 'Aaron Sidford', 'Kevin Tian']","['Not Found', 'Not Found', 'Not Found', 'Not Found', 'Not Found']",January 2023
